age,d13C,source,assigned.location,assigned.lat,assigned.lon,category,X,plng_PALEOMAP,plat_PALEOMAP,validtime_PALEOMAP,plng_MERDITH2021,plat_MERDITH2021,validtime_MERDITH2021,plng_CAO2024,plat_CAO2024,validtime_CAO2024,plng_TorsvikCocks2017,plat_TorsvikCocks2017,validtime_TorsvikCocks2017,MAT,GMST_Li22,GMST_PhanDA,GMST_PhanDA_hi,GMST_PhanDA_lo,temp_offset,temp_offset_PhanDA
12.2737,0.38,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6393231,19.67839295,FALSE,115.0972749,22.2808429,TRUE,115.0972749,22.2808429,TRUE,115.5550882,22.65936484,TRUE,25.81164679,15.59673061,23.18848028,24.96550026,21.02236854,10.21491618,2.623166516
12.277,0.39,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6396068,19.67856762,FALSE,115.0972786,22.28144698,TRUE,115.0972786,22.28144698,TRUE,115.5549327,22.66010618,TRUE,25.81164213,15.59673623,23.19147478,24.96898658,21.02451132,10.2149059,2.620167347
12.2803,0.34,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6398905,19.6787423,FALSE,115.0972822,22.28205106,TRUE,115.0972822,22.28205106,TRUE,115.5547773,22.66084751,TRUE,25.81163746,15.59674185,23.19446929,24.97247291,21.02665411,10.21489561,2.617168178
12.2836,0.35,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6401741,19.678917,FALSE,115.0972858,22.28265515,TRUE,115.0972858,22.28265515,TRUE,115.5546218,22.66158885,TRUE,25.8116328,15.59674748,23.19746379,24.97595923,21.02879689,10.21488533,2.61416901
12.2869,0.32,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6404578,19.67909172,FALSE,115.0972894,22.28325925,TRUE,115.0972894,22.28325925,TRUE,115.5544664,22.66233018,TRUE,25.81162814,15.5967531,23.2004583,24.97944555,21.03093968,10.21487504,2.611169841
12.2901,0.29,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6407329,19.67926115,FALSE,115.0972929,22.28384504,TRUE,115.0972929,22.28384504,TRUE,115.5543156,22.66304905,TRUE,25.81162362,15.59675855,23.20336206,24.98282623,21.03301753,10.21486507,2.608261556
12.2934,0.32,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6410165,19.67943589,FALSE,115.0972966,22.28444914,TRUE,115.0972966,22.28444914,TRUE,115.5541602,22.66379038,TRUE,25.81161895,15.59676417,23.20635656,24.98631256,21.03516031,10.21485478,2.605262387
12.2967,0.36,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6413002,19.67961065,FALSE,115.0973002,22.28505325,TRUE,115.0973002,22.28505325,TRUE,115.5540047,22.6645317,TRUE,25.81161429,15.59676979,23.20935107,24.98979888,21.0373031,10.2148445,2.602263218
12.2991,0.42,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6415065,19.67973775,FALSE,115.0973028,22.2854926,TRUE,115.0973028,22.2854926,TRUE,115.5538916,22.66507085,TRUE,25.8116109,15.59677388,23.21152889,24.99233439,21.03886149,10.21483702,2.600082005
12.3009,0.45,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6416612,19.67983308,FALSE,115.0973047,22.28582212,TRUE,115.0973047,22.28582212,TRUE,115.5538068,22.66547521,TRUE,25.81160835,15.59677694,23.21316226,24.99423602,21.04003028,10.21483141,2.598446094
12.3027,0.31,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6418159,19.67992842,FALSE,115.0973067,22.28615163,TRUE,115.0973067,22.28615163,TRUE,115.553722,22.66587957,TRUE,25.81160581,15.59678001,23.21479562,24.99613765,21.04119907,10.2148258,2.596810184
12.3045,0.41,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6419706,19.68002376,FALSE,115.0973086,22.28648115,TRUE,115.0973086,22.28648115,TRUE,115.5536372,22.66628393,TRUE,25.81160326,15.59678308,23.21642899,24.99803928,21.04236786,10.21482019,2.595174274
12.3063,0.46,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6421253,19.68011911,FALSE,115.0973106,22.28681067,TRUE,115.0973106,22.28681067,TRUE,115.5535524,22.66668829,TRUE,25.81160072,15.59678614,23.21806236,24.99994091,21.04353665,10.21481458,2.593538363
12.3081,0.47,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.64228,19.68021446,FALSE,115.0973125,22.28714019,TRUE,115.0973125,22.28714019,TRUE,115.5534676,22.66709265,TRUE,25.81159818,15.59678921,23.21969572,25.00184255,21.04470545,10.21480897,2.591902453
12.3099,0.5,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6424347,19.68030981,FALSE,115.0973145,22.28746972,TRUE,115.0973145,22.28746972,TRUE,115.5533827,22.66749701,TRUE,25.81159563,15.59679227,23.22132909,25.00374418,21.04587424,10.21480336,2.590266543
12.31,2.4,"Nathan, SA; Leckie, RM 2009",130-806,0.319,159.361,Planktonic foraminifera,,167.77561,-3.793134182,FALSE,169.5723933,1.708510849,TRUE,169.5723933,1.708510849,TRUE,159.3940375,3.92876315,TRUE,29.38036898,15.59679244,23.22141983,25.00384982,21.04593917,13.78357653,6.158949142
12.3117,0.48,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6425894,19.68040517,FALSE,115.0973164,22.28779924,TRUE,115.0973164,22.28779924,TRUE,115.5532979,22.66790137,TRUE,25.81159309,15.59679534,23.22296246,25.00564581,21.04704303,10.21479775,2.588630633
12.3135,0.57,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6427441,19.68050053,FALSE,115.0973184,22.28812877,TRUE,115.0973184,22.28812877,TRUE,115.5532131,22.66830573,TRUE,25.81159055,15.59679841,23.22459582,25.00754744,21.04821182,10.21479214,2.586994722
12.3153,0.61,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6428988,19.6805959,FALSE,115.0973203,22.2884583,TRUE,115.0973203,22.2884583,TRUE,115.5531283,22.66871009,TRUE,25.811588,15.59680147,23.22622919,25.00944907,21.04938061,10.21478653,2.585358812
12.3171,0.54,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6430535,19.68069127,FALSE,115.0973222,22.28878782,TRUE,115.0973222,22.28878782,TRUE,115.5530435,22.66911444,TRUE,25.81158546,15.59680454,23.22786256,25.0113507,21.0505494,10.21478092,2.583722902
12.3189,0.4,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6432082,19.68078664,FALSE,115.0973242,22.28911735,TRUE,115.0973242,22.28911735,TRUE,115.5529586,22.6695188,TRUE,25.81158291,15.5968076,23.22949592,25.01325233,21.0517182,10.21477531,2.582086992
12.3207,0.5,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6433629,19.68088202,FALSE,115.0973261,22.28944689,TRUE,115.0973261,22.28944689,TRUE,115.5528738,22.66992316,TRUE,25.81158037,15.59681067,23.23112929,25.01515396,21.05288699,10.2147697,2.580451081
12.3225,0.37,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6435176,19.68097741,FALSE,115.0973281,22.28977642,TRUE,115.0973281,22.28977642,TRUE,115.552789,22.67032752,TRUE,25.81157783,15.59681374,23.23276266,25.0170556,21.05405578,10.21476409,2.578815171
12.3243,0.37,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6436723,19.68107279,FALSE,115.09733,22.29010595,TRUE,115.09733,22.29010595,TRUE,115.5527041,22.67073187,TRUE,25.81157528,15.5968168,23.23439602,25.01895723,21.05522457,10.21475848,2.577179261
12.3261,0.38,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.643827,19.68116819,FALSE,115.0973319,22.29043549,TRUE,115.0973319,22.29043549,TRUE,115.5526193,22.67113623,TRUE,25.81157274,15.59681987,23.23602939,25.02085886,21.05639336,10.21475287,2.575543351
12.3279,0.47,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6439817,19.68126358,FALSE,115.0973338,22.29076503,TRUE,115.0973338,22.29076503,TRUE,115.5525345,22.67154058,TRUE,25.8115702,15.59682294,23.23766276,25.02276049,21.05756215,10.21474726,2.57390744
12.3296,0.42,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6441278,19.68135368,FALSE,115.0973356,22.29107626,TRUE,115.0973356,22.29107626,TRUE,115.5524543,22.67192248,TRUE,25.81156779,15.59682583,23.23920538,25.02455647,21.05866601,10.21474196,2.572362414
12.3314,0.52,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6442825,19.68144909,FALSE,115.0973376,22.2914058,TRUE,115.0973376,22.2914058,TRUE,115.5523695,22.67232683,TRUE,25.81156525,15.5968289,23.24083875,25.02645811,21.0598348,10.21473635,2.570726504
12.3332,0.37,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6444372,19.68154449,FALSE,115.0973395,22.29173534,TRUE,115.0973395,22.29173534,TRUE,115.5522847,22.67273119,TRUE,25.81156271,15.59683196,23.24247211,25.02835974,21.0610036,10.21473074,2.569090593
12.335,0.48,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6445918,19.68163991,FALSE,115.0973414,22.29206488,TRUE,115.0973414,22.29206488,TRUE,115.5521998,22.67313554,TRUE,25.81156016,15.59683503,23.24410548,25.03026137,21.06217239,10.21472513,2.567454683
12.3368,0.35,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6447465,19.68173532,FALSE,115.0973433,22.29239442,TRUE,115.0973433,22.29239442,TRUE,115.552115,22.6735399,TRUE,25.81155762,15.5968381,23.24573884,25.032163,21.06334118,10.21471952,2.565818773
12.3386,0.39,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6449012,19.68183074,FALSE,115.0973452,22.29272397,TRUE,115.0973452,22.29272397,TRUE,115.5520301,22.67394425,TRUE,25.81155507,15.59684116,23.24737221,25.03406463,21.06450997,10.21471391,2.564182863
12.3404,0.35,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6450559,19.68192617,FALSE,115.0973471,22.29305351,TRUE,115.0973471,22.29305351,TRUE,115.5519453,22.6743486,TRUE,25.81155253,15.59684423,23.24900558,25.03596626,21.06567876,10.2147083,2.562546952
12.3422,0.57,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6452105,19.6820216,FALSE,115.0973491,22.29338306,TRUE,115.0973491,22.29338306,TRUE,115.5518604,22.67475296,TRUE,25.81154999,15.59684729,23.25063894,25.03786789,21.06684755,10.21470269,2.560911042
12.344,0.62,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6453652,19.68211703,FALSE,115.097351,22.29371261,TRUE,115.097351,22.29371261,TRUE,115.5517756,22.67515731,TRUE,25.81154744,15.59685036,23.25227231,25.03976952,21.06801635,10.21469708,2.559275132
12.3458,0.64,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6455199,19.68221247,FALSE,115.0973529,22.29404216,TRUE,115.0973529,22.29404216,TRUE,115.5516907,22.67556166,TRUE,25.8115449,15.59685343,23.25390568,25.04167116,21.06918514,10.21469147,2.557639222
12.3476,0.42,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6456746,19.68230791,FALSE,115.0973548,22.29437171,TRUE,115.0973548,22.29437171,TRUE,115.5516058,22.67596602,TRUE,25.81154236,15.59685649,23.25553904,25.04357279,21.07035393,10.21468586,2.556003311
12.3494,0.61,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6458292,19.68240336,FALSE,115.0973567,22.29470126,TRUE,115.0973567,22.29470126,TRUE,115.551521,22.67637037,TRUE,25.81153981,15.59685956,23.25717241,25.04547442,21.07152272,10.21468025,2.554367401
12.35,2.62,"Nathan, SA; Leckie, RM 2009",130-806,0.319,159.361,Planktonic foraminifera,,167.7965588,-3.799853101,FALSE,169.6043686,1.707043357,TRUE,169.6043686,1.707043357,TRUE,159.3942433,3.938373454,TRUE,29.38013559,15.59686058,23.25771687,25.0461083,21.07191232,13.78327501,6.122418721
12.353,0.73,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6461386,19.68259426,FALSE,115.0973605,22.29536037,TRUE,115.0973605,22.29536037,TRUE,115.5513513,22.67717907,TRUE,25.81153472,15.59686569,23.26043914,25.04927768,21.0738603,10.21466903,2.55109558
12.3548,0.66,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6462932,19.68268972,FALSE,115.0973624,22.29568993,TRUE,115.0973624,22.29568993,TRUE,115.5512664,22.67758342,TRUE,25.81153218,15.59686876,23.26207251,25.05117931,21.0750291,10.21466342,2.54945967
12.3566,0.75,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6464479,19.68278518,FALSE,115.0973642,22.29601949,TRUE,115.0973642,22.29601949,TRUE,115.5511815,22.67798777,TRUE,25.81152964,15.59687182,23.26370588,25.05308094,21.07619789,10.21465781,2.54782376
12.3584,0.53,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6466026,19.68288065,FALSE,115.0973661,22.29634905,TRUE,115.0973661,22.29634905,TRUE,115.5510967,22.67839213,TRUE,25.81152709,15.59687489,23.26533924,25.05498258,21.07736668,10.2146522,2.54618785
12.3602,0.7,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6467572,19.68297612,FALSE,115.097368,22.29667861,TRUE,115.097368,22.29667861,TRUE,115.5510118,22.67879648,TRUE,25.81152455,15.59687796,23.26697261,25.05688421,21.07853547,10.21464659,2.544551939
12.362,0.17,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6469119,19.6830716,FALSE,115.0973699,22.29700817,TRUE,115.0973699,22.29700817,TRUE,115.5509269,22.67920083,TRUE,25.811522,15.59688102,23.26860598,25.05878584,21.07970426,10.21464098,2.542916029
12.3638,0.52,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6470665,19.68316708,FALSE,115.0973718,22.29733774,TRUE,115.0973718,22.29733774,TRUE,115.550842,22.67960518,TRUE,25.81151946,15.59688409,23.27023934,25.06068747,21.08087305,10.21463537,2.541280119
12.3656,0.64,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6472212,19.68326256,FALSE,115.0973737,22.2976673,TRUE,115.0973737,22.2976673,TRUE,115.5507572,22.68000953,TRUE,25.81151692,15.59688715,23.27187271,25.0625891,21.08204185,10.21462976,2.539644209
12.3674,0.63,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6473758,19.68335805,FALSE,115.0973756,22.29799687,TRUE,115.0973756,22.29799687,TRUE,115.5506723,22.68041388,TRUE,25.81151437,15.59689022,23.27350608,25.06449073,21.08321064,10.21462415,2.538008298
12.3692,0.62,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6475305,19.68345354,FALSE,115.0973774,22.29832644,TRUE,115.0973774,22.29832644,TRUE,115.5505874,22.68081822,TRUE,25.81151183,15.59689329,23.27513944,25.06639236,21.08437943,10.21461854,2.536372388
12.371,0.47,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6476851,19.68354904,FALSE,115.0973793,22.29865601,TRUE,115.0973793,22.29865601,TRUE,115.5505025,22.68122257,TRUE,25.81150929,15.59689635,23.27677281,25.06829399,21.08554822,10.21461293,2.534736478
12.3728,0.68,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6478398,19.68364454,FALSE,115.0973812,22.29898558,TRUE,115.0973812,22.29898558,TRUE,115.5504176,22.68162692,TRUE,25.81150674,15.59689942,23.27840617,25.07019563,21.08671701,10.21460732,2.533100568
12.3746,0.75,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6479944,19.68374004,FALSE,115.097383,22.29931515,TRUE,115.097383,22.29931515,TRUE,115.5503327,22.68203127,TRUE,25.8115042,15.59690248,23.28003954,25.07209726,21.0878858,10.21460171,2.531464657
12.3764,0.65,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6481491,19.68383555,FALSE,115.0973849,22.29964472,TRUE,115.0973849,22.29964472,TRUE,115.5502478,22.68243562,TRUE,25.81150165,15.59690555,23.28167291,25.07399889,21.0890546,10.2145961,2.529828747
12.3782,0.64,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6483037,19.68393106,FALSE,115.0973868,22.2999743,TRUE,115.0973868,22.2999743,TRUE,115.550163,22.68283997,TRUE,25.81149911,15.59690862,23.28330627,25.07590052,21.09022339,10.21459049,2.528192837
12.38,0.67,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6484584,19.68402658,FALSE,115.0973886,22.30030387,TRUE,115.0973886,22.30030387,TRUE,115.5500781,22.68324431,TRUE,25.81149657,15.59691168,23.28493964,25.07780215,21.09139218,10.21458488,2.526556926
12.3826,0.71,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6486817,19.68416456,FALSE,115.0973913,22.30077993,TRUE,115.0973913,22.30077993,TRUE,115.5499554,22.68382837,TRUE,25.81149289,15.59691611,23.28729895,25.08054895,21.09308043,10.21457678,2.524193945
12.3851,0.82,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6488965,19.68429724,FALSE,115.0973939,22.30123768,TRUE,115.0973939,22.30123768,TRUE,115.5498375,22.68438996,TRUE,25.81148936,15.59692037,23.28956751,25.08319011,21.09470375,10.21456899,2.521921847
12.3877,0.68,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6491199,19.68443523,FALSE,115.0973966,22.30171374,TRUE,115.0973966,22.30171374,TRUE,115.5497149,22.68497402,TRUE,25.81148568,15.5969248,23.29192682,25.08593691,21.09639201,10.21456089,2.519558866
12.39,2.59,"Nathan, SA; Leckie, RM 2009",130-806,0.319,159.361,Planktonic foraminifera,,167.8175074,-3.806574179,FALSE,169.6363423,1.705566627,TRUE,169.6363423,1.705566627,TRUE,159.3944496,3.947983747,TRUE,29.3799022,15.59692872,23.2940139,25.08836677,21.09788547,13.78297348,6.0858883
12.3903,0.65,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6493432,19.68457323,FALSE,115.0973993,22.30218981,TRUE,115.0973993,22.30218981,TRUE,115.5495922,22.68555807,TRUE,25.81148201,15.59692923,23.29428613,25.08868371,21.09808026,10.21455278,2.517195884
12.3928,0.73,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.649558,19.68470594,FALSE,115.0974018,22.30264756,TRUE,115.0974018,22.30264756,TRUE,115.5494743,22.68611966,TRUE,25.81147848,15.59693349,23.29655469,25.09132486,21.09970359,10.21454499,2.514923787
12.3954,0.62,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6497813,19.68484396,FALSE,115.0974045,22.30312363,TRUE,115.0974045,22.30312363,TRUE,115.5493517,22.68670372,TRUE,25.8114748,15.59693791,23.298914,25.09407166,21.10139184,10.21453689,2.512560805
12.3979,0.56,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6499961,19.68497668,FALSE,115.0974071,22.3035814,TRUE,115.0974071,22.3035814,TRUE,115.5492337,22.6872653,TRUE,25.81147127,15.59694217,23.30118256,25.09671282,21.10301516,10.2145291,2.510288708
12.4005,0.59,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6502194,19.68511471,FALSE,115.0974097,22.30405747,TRUE,115.0974097,22.30405747,TRUE,115.5491111,22.68784936,TRUE,25.8114676,15.5969466,23.30354187,25.09945962,21.10470342,10.21452099,2.507925726
12.4031,0.61,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6504428,19.68525276,FALSE,115.0974124,22.30453355,TRUE,115.0974124,22.30453355,TRUE,115.5489884,22.68843341,TRUE,25.81146392,15.59695103,23.30590118,25.10220642,21.10639167,10.21451289,2.505562745
12.4056,0.49,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6506575,19.6853855,FALSE,115.0974149,22.30499132,TRUE,115.0974149,22.30499132,TRUE,115.5488705,22.688995,TRUE,25.81146039,15.59695529,23.30816974,25.10484757,21.10801499,10.2145051,2.503290647
12.4108,0.57,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6511042,19.68566164,FALSE,115.0974202,22.3059435,TRUE,115.0974202,22.3059435,TRUE,115.5486251,22.6901631,TRUE,25.81145304,15.59696415,23.31288836,25.11034118,21.1113915,10.21448889,2.498564684
12.4133,0.56,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6513189,19.68579441,FALSE,115.0974228,22.30640127,TRUE,115.0974228,22.30640127,TRUE,115.5485072,22.69072468,TRUE,25.81144951,15.59696841,23.31515692,25.11298233,21.11301482,10.2144811,2.496292586
12.4159,0.48,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6515422,19.6859325,FALSE,115.0974254,22.30687737,TRUE,115.0974254,22.30687737,TRUE,115.5483845,22.69130873,TRUE,25.81144583,15.59697283,23.31751623,25.11572913,21.11470308,10.214473,2.493929605
12.4185,0.32,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6517656,19.68607059,FALSE,115.097428,22.30735346,TRUE,115.097428,22.30735346,TRUE,115.5482618,22.69189278,TRUE,25.81144216,15.59697726,23.31987553,25.11847593,21.11639133,10.21446489,2.491566623
12.421,0.51,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6519803,19.68620339,FALSE,115.0974305,22.30781125,TRUE,115.0974305,22.30781125,TRUE,115.5481439,22.69245436,TRUE,25.81143862,15.59698152,23.3221441,25.12111709,21.11801465,10.2144571,2.489294526
12.4236,0.55,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6522036,19.6863415,FALSE,115.0974332,22.30828735,TRUE,115.0974332,22.30828735,TRUE,115.5480212,22.69303841,TRUE,25.81143495,15.59698595,23.32450341,25.12386389,21.11970291,10.214449,2.486931544
12.4262,0.58,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6524269,19.68647963,FALSE,115.0974358,22.30876346,TRUE,115.0974358,22.30876346,TRUE,115.5478985,22.69362246,TRUE,25.81143128,15.59699038,23.32686271,25.12661069,21.12139116,10.2144409,2.484568563
12.4287,0.63,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6526416,19.68661245,FALSE,115.0974383,22.30922125,TRUE,115.0974383,22.30922125,TRUE,115.5477805,22.69418404,TRUE,25.81142774,15.59699464,23.32913128,25.12925184,21.12301449,10.21443311,2.482296465
12.4313,0.51,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6528649,19.68675059,FALSE,115.0974409,22.30969736,TRUE,115.0974409,22.30969736,TRUE,115.5476578,22.69476808,TRUE,25.81142407,15.59699907,23.33149058,25.13199864,21.12470274,10.214425,2.479933484
12.4338,0.46,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6530796,19.68688342,FALSE,115.0974434,22.31015516,TRUE,115.0974434,22.31015516,TRUE,115.5475398,22.69532966,TRUE,25.81142054,15.59700332,23.33375915,25.1346398,21.12632606,10.21441721,2.477661386
12.4364,0.49,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6533029,19.68702158,FALSE,115.097446,22.31063128,TRUE,115.097446,22.31063128,TRUE,115.5474171,22.69591371,TRUE,25.81141686,15.59700775,23.33611846,25.1373866,21.12801432,10.21440911,2.475298405
12.439,0.59,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6535262,19.68715975,FALSE,115.0974486,22.31110739,TRUE,115.0974486,22.31110739,TRUE,115.5472944,22.69649775,TRUE,25.81141319,15.59701218,23.33847776,25.1401334,21.12970257,10.214401,2.472935423
12.4415,0.55,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6537409,19.68729261,FALSE,115.0974511,22.3115652,TRUE,115.0974511,22.3115652,TRUE,115.5471764,22.69705933,TRUE,25.81140965,15.59701644,23.34074633,25.14277455,21.13132589,10.21439321,2.470663326
12.4441,0.6,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6539642,19.68743079,FALSE,115.0974536,22.31204133,TRUE,115.0974536,22.31204133,TRUE,115.5470537,22.69764337,TRUE,25.81140598,15.59702087,23.34310564,25.14552135,21.13301415,10.21438511,2.468300344
12.4467,0.6,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6541875,19.68756899,FALSE,115.0974562,22.31251745,TRUE,115.0974562,22.31251745,TRUE,115.5469309,22.69822741,TRUE,25.81140231,15.5970253,23.34546494,25.14826816,21.1347024,10.21437701,2.465937363
12.4492,0.54,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6544022,19.68770187,FALSE,115.0974587,22.31297527,TRUE,115.0974587,22.31297527,TRUE,115.5468129,22.69878899,TRUE,25.81139877,15.59702956,23.34773351,25.15090931,21.13632572,10.21436921,2.463665265
12.45,1.97,"Corfield, R.M., Cartlidge, J.E. 1993",806,0.32,159.369,Planktonic foraminifera,,167.8569794,-3.815958326,FALSE,169.6923267,1.704128036,TRUE,169.6923267,1.704128036,TRUE,159.4027933,3.963278302,TRUE,29.37955212,15.59703092,23.34845945,25.15175448,21.13684519,13.7825212,6.031092669
12.45,2.57,"Nathan, SA; Leckie, RM 2009",130-806,0.319,159.361,Planktonic foraminifera,,167.84893,-3.816659843,FALSE,169.6843002,1.703334208,TRUE,169.6843002,1.703334208,TRUE,159.39476,3.962399166,TRUE,29.37955212,15.59703092,23.34845945,25.15175448,21.13684519,13.7825212,6.031092669
12.4518,0.67,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6546255,19.68784008,FALSE,115.0974613,22.3134514,TRUE,115.0974613,22.3134514,TRUE,115.5466902,22.69937303,TRUE,25.8113951,15.59703399,23.35009281,25.15365611,21.13801398,10.21436111,2.461302284
12.4544,0.53,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6548487,19.6879783,FALSE,115.0974638,22.31392754,TRUE,115.0974638,22.31392754,TRUE,115.5465674,22.69995707,TRUE,25.81139142,15.59703841,23.35245212,25.15640291,21.13970223,10.21435301,2.458939302
12.4569,0.56,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6550634,19.68811121,FALSE,115.0974663,22.31438536,TRUE,115.0974663,22.31438536,TRUE,115.5464494,22.70051864,TRUE,25.81138789,15.59704267,23.35472069,25.15904407,21.14132555,10.21434522,2.456667204
12.4595,0.56,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6552867,19.68824945,FALSE,115.0974689,22.3148615,TRUE,115.0974689,22.3148615,TRUE,115.5463267,22.70110268,TRUE,25.81138422,15.5970471,23.35707999,25.16179087,21.14301381,10.21433711,2.454304223
12.4621,0.57,Holbourn et al. 2007;2013;2018,184-1146,19.46,116.27,bf,,115.6555099,19.68838769,FALSE,115.0974714,22.31533764,TRUE,115.0974714,22.31533764,TRUE,115.5462039,22.70168672,TRUE,25.81138054,15.59705153,23.3594393,25.16453767,21.14470206,10.21432901,2.451941241
