"parameter","form","time.index","Rhat","ESS"
"d13CO2","raw",79,1.00014093732134,11906.7588671932
"d13CO2","raw",80,1.00008299526064,12125.7852372125
"d13CO2","raw",81,1.00010249872149,12185.0202631797
"d13CO2","raw",82,1.0001067125371,12419.6379693869
"d13CO2","raw",83,1.00020293165564,11931.1857004351
"d13CO2","raw",84,1.00019526080803,11666.1383563102
"d13CO2","raw",85,1.00018366982743,11545.4751534293
"d13CO2","raw",86,1.00012078772594,10426.4657244097
"d13CO2","raw",87,1.00011856069496,10437.8549177772
"d13CO2","raw",88,1.00010060927926,10299.2085812911
"d13CO2","raw",89,1.00009549555582,9821.70249280851
"d13CO2","raw",90,1.00015203667791,9959.48646258129
"d13CO2","raw",91,1.00014620906404,9525.90933609094
"d13CO2","raw",92,1.00019007862709,9533.83431302118
"d13CO2","raw",93,1.0001465594574,8690.48079099054
"d13CO2","raw",94,1.00025088701094,8287.95451639381
"d13CO2","raw",95,1.00024065592709,7879.25752659538
"d13CO2","raw",96,1.00028478192615,7415.56122493636
"d13CO2","raw",97,1.00024491061502,6885.99123425925
"d13CO2","raw",98,1.00036799607464,6595.44206833489
"d13CO2","raw",99,1.00049558348084,6199.8587265844
"d13CO2","raw",100,1.00054499755414,5791.9622270241
"d13CO2","raw",101,1.00066397944572,5389.86199022278
"d13CO2","raw",102,1.00080339392073,5167.49539046122
"d13CO2","raw",103,1.00093147371432,4658.09660321781
"d13CO2","raw",104,1.00110561671713,4225.34576190965
"d13CO2","raw",105,1.00131348252319,3470.02803878072
"d13CO2","raw",106,1.00159686403046,3276.76979523524
"d13CO2","raw",107,1.00170440398876,3164.29536401529
"d13CO2","raw",108,1.00205272964449,3041.47887566801
"d13CO2","raw",109,1.00204344720161,2876.09830706451
"d13CO2","raw",110,1.00192599524205,2912.39213455918
"d13CO2","raw",111,1.00207764687022,2971.13717563573
"d13CO2","raw",112,1.00192045560319,3256.72174930464
"d13CO2","raw",113,1.00185260149995,3418.27720658429
"d13CO2","raw",114,1.00153568584096,3630.26447142533
"d13CO2","raw",115,1.00131678940779,4140.58744709437
"d13CO2","raw",116,1.00126407691383,4106.70042325049
"d13CO2","raw",117,1.0011420345819,4759.87440870906
"d13CO2","raw",118,1.00115381106676,5290.3852481478
"d13CO2","raw",119,1.00106308744406,5965.77378305496
"d13CO2","raw",120,1.00091909325527,6416.01529563416
"d13CO2","raw",121,1.00082262244629,7010.145498044
"d13CO2","raw",122,1.00076559920206,7722.41542478242
"d13CO2","raw",123,1.00061351806941,8750.26488401959
"d13CO2","raw",124,1.00063527552452,10290.7013515224
"d13CO2","raw",125,1.00053710134112,11222.470027317
"d13CO2","raw",126,1.00049218509124,11933.4770875231
"d13CO2","raw",127,1.00052722718516,12616.3147238399
"d13CO2","raw",128,1.00042885278539,13610.6753345724
"d13CO2","raw",129,1.00037113609383,14222.4751000634
"d13CO2","raw",130,1.00031954234109,14636.3480939712
"d13CO2","raw",131,1.00033335958472,15969.2896886964
"d13CO2","raw",132,1.00032408989697,17495.3575439719
"d13CO2","raw",133,1.00027192712279,17800.8531475617
"d13CO2","raw",134,1.00017931210397,17984.2300378122
"d13CO2","raw",135,1.00011096040722,18490.6145266221
"d13CO2","raw",136,1.00010200999081,18677.1308455521
"d13CO2","raw",137,1.00007041059417,18834.4067870175
"d13CO2","raw",138,1.00006302776575,18138.2808017519
"d13CO2","raw",139,1.00017014769955,18550.2673341072
"d13CO2","raw",140,1.00008143284014,17761.2981611307
"d13CO2","raw",141,1.00007081946816,17497.2838412624
"d13CO2","raw",142,1.00007729922721,17284.3610290972
"d13CO2","raw",143,1.00006834711272,17141.281127752
"d13CO2","raw",144,1.00007388283305,17166.0631701846
"d13CO2","raw",145,1.00002050573908,17438.8190524347
"d13CO2","raw",146,1.00000488988716,16184.8997602427
"d13CO2","raw",147,1.00000591137872,16822.7985444191
"d13CO2","raw",148,0.999974614948394,16223.6047149009
"d13CO2","raw",149,0.999986629273139,16142.5978881682
"d13CO2","raw",150,1.00001682814231,16208.8579728399
"d13CO2","raw",151,1.00003366932836,16166.9537535347
"d13CO2","raw",152,1.0000423953147,14972.7426374483
"d13CO2","raw",153,1.00004589777923,14152.1435302861
"d13CO2","raw",154,1.00004248326451,13434.9400405479
"d13CO2","raw",155,1.00001453963758,12730.8972062854
"d13CO2","raw",156,1.00009051347338,12190.5736055246
"d13CO2","raw",157,1.00005052986482,11280.787513494
"d13CO2","raw",158,1.00008003991271,11005.205390128
"d13CO2","raw",159,1.00007356999978,11013.7890882008
"d13CO2","raw",160,1.0001224973965,10238.0689826464
"d13CO2","raw",161,1.00014350682953,9542.60213621348
"d13CO2","raw",162,1.00016404066741,9543.05321365379
"d13CO2","raw",163,1.00019143283355,9505.94482847127
"d13CO2","raw",164,1.0002098443162,9979.5981944936
"d13CO2","raw",165,1.00022394665219,10695.164919697
"d13CO2","raw",166,1.00028136880797,11405.7568433438
"d13CO2","raw",167,1.00016817931571,11241.2020284313
"d13CO2","raw",168,1.00025990952293,11857.4643170534
"d13CO2","raw",169,1.00022215118471,12551.2016594368
"d13CO2","raw",170,1.00026535603086,12580.3023971802
"d13CO2","raw",171,1.0002315385949,13996.5229759989
"d13CO2","raw",172,1.00015362000348,14921.7842820744
"d13CO2","raw",173,1.00019190885489,15321.7199726771
"d13CO2","raw",174,1.00018321104058,16217.9585688482
"d13CO2","raw",175,1.00026311502313,16920.9654439066
"d13CO2","raw",176,1.00025224972494,17501.7130667534
"d13CO2","raw",177,1.00016677209098,17153.6933998322
"d13CO2","raw",178,1.00016947991146,17507.6710641404
"d13CO2","raw",179,1.00013341043435,17904.2998012848
"d13CO2","raw",180,1.00005338219345,17410.7695740817
"d13CO2","raw",181,1.00005874270149,17201.4592555824
"d13CO2","raw",182,1.00000366004027,16694.6902446995
"d13CO2","raw",183,0.999986783836631,17218.6560422457
"d13CO2","raw",184,0.999981676336356,17224.3343658457
"d13CO2","raw",185,1.00001803643616,17475.3617852723
"d13CO2","raw",186,1.00000888745655,17613.4391495571
"d13CO2","raw",187,1.00000374877387,16880.9295359176
"d13CO2","raw",188,0.99999586654469,16720.9025527801
"d13CO2","raw",189,0.999999511963747,16881.324250968
"d13CO2","raw",190,0.999992739728564,17216.1519868162
"d13CO2","raw",191,0.9999612022083,17758.5821945678
"d13CO2","raw",192,0.999998881251277,17876.024380566
"d13CO2","raw",193,0.999967074275069,18038.5737184989
"d13CO2","raw",194,0.999976182892584,16903.5011512777
"d13CO2","raw",195,1.00000703263753,17868.3464446844
"d13CO2","raw",196,1.00000247092945,16996.7629349709
"d13CO2","raw",197,1.0000507538933,17126.4819289186
"d13CO2","raw",198,0.99994538861827,17152.0211266975
"d13CO2","raw",199,0.999931484249042,16532.7294442969
"d13CO2","raw",200,0.999990421447425,15913.1823126091
"d13CO2","raw",201,0.999991263065033,15408.221998486
"d13CO2","raw",202,0.999951797627867,15154.065554276
"d13CO2","raw",203,0.999936065061871,14811.8867321679
"d13CO2","raw",204,0.999954043797977,13693.1368192206
"d13CO2","raw",205,0.999966303053614,13250.818399322
"d13CO2","raw",206,0.999996334123755,12346.1193052976
"d13CO2","raw",207,1.00009439206276,12264.1307052805
"d13CO2","raw",208,1.00018559477616,11592.706269934
"d13CO2","raw",209,1.00019458289519,11536.8096045417
"d13CO2","raw",210,1.00027263252669,11292.4598911516
"d13CO2","raw",211,1.00032988078579,11053.8389934006
"d13CO2","raw",212,1.00040858777952,10502.1228113204
"d13CO2","raw",213,1.00048800790266,10737.6492015908
"d13CO2","raw",214,1.00046282279934,10853.7789276572
"d13CO2","raw",215,1.00051155851588,10748.9034563569
"d13CO2","raw",216,1.00050936970824,10522.382030463
"d13CO2","raw",217,1.00048198300496,10498.6908510975
"d13CO2","raw",218,1.0004766145126,10083.4600950569
"d13CO2","raw",219,1.00052169892434,10547.5748331521
"d13CO2","raw",220,1.00053869602487,10364.6870775772
"d13CO2","raw",221,1.00050263273025,12137.3587346867
"d13CO2","raw",222,1.00041777542571,12563.6080500467
"d13CO2","raw",223,1.00048433029713,12941.477481083
"d13CO2","raw",224,1.00045949104209,13015.0249447572
"d13CO2","raw",225,1.0003545230932,12619.559825668
"d13CO2","raw",226,1.00030437834769,12657.2287928086
"d13CO2","raw",227,1.00024642694811,14084.2724107578
"d13CO2","raw",228,1.00021668287431,13862.7135341813
"d13CO2","raw",229,1.00016852263776,13390.2190545923
"d13CO2","raw",230,1.00012080472991,13793.3660409966
"d13CO2","raw",231,1.00004905411375,13219.9805316885
"d13CO2","raw",232,1.00011002941989,12630.7650526678
"d13CO2","raw",233,1.00014711655243,11993.6853453034
"d13CO2","raw",234,1.00019835051711,11679.9172179966
"d13CO2","raw",235,1.00025605468697,10474.289260206
"d13CO2","raw",236,1.00021847352376,10502.8533418679
"d13CO2","raw",237,1.00029104493203,10971.9803057488
"d13CO2","raw",238,1.00027378488794,11391.9183413808
"d13CO2","raw",239,1.00018171986389,12661.7340685307
"d13CO2","raw",240,1.00014302034951,13148.2347943641
"d13CO2","raw",241,1.00008776210534,13664.1919344708
"d13CO2","raw",242,1.00013823023663,13487.2104015072
"d13CO2","raw",243,1.00005907816967,13699.7981145072
"d13CO2","raw",244,1.00006623971554,12974.0656507885
"d13CO2","raw",245,1.00001211747441,12587.7762162435
"d13CO2","raw",246,1.00002420477478,12201.2585583989
"d13CO2","raw",247,1.00002084409456,12145.0550679786
"d13CO2","raw",248,1.00006004081874,11893.3785043546
"d13CO2","raw",249,1.00006612394312,11698.1572651942
"d13CO2","raw",250,1.00013444086754,11838.8694795548
"d13CO2","raw",251,1.00011138599082,11483.0143213305
"d13CO2","raw",252,1.00011521580197,11492.2114917866
"d13CO2","raw",253,1.00005968596896,11348.1028645206
"d13CO2","raw",254,1.00003651249297,11555.8794172447
"d13CO2","raw",255,1.00005817484584,11864.7191429417
"d13CO2","raw",256,1.0001200184299,11225.6842593491
"d13CO2","raw",257,1.00011771523655,11123.9738325929
"d13CO2","raw",258,1.00024538334644,10992.0136437733
"d13CO2","raw",259,1.00020961982473,11054.937499521
"d13CO2","raw",260,1.00022529236599,10985.5832407185
"d13CO2","raw",261,1.00025854014771,10867.4311162137
"d13CO2","raw",262,1.00025772827947,10742.8260394579
"d13CO2","raw",263,1.0002419548316,10750.4931807826
"d13CO2","raw",264,1.00023970404788,11451.6810704315
"d13CO2","raw",265,1.00027937635209,11109.8891505496
"d13CO2","raw",266,1.00036814735565,11996.6725680948
"d13CO2","raw",267,1.00039229078589,12418.8462096382
"d13CO2","raw",268,1.00026837782638,12833.2032447193
"d13CO2","raw",269,1.00034889310109,13048.887196563
"d13CO2","raw",270,1.00035759910071,14342.2696140385
"d13CO2","raw",271,1.00034596131683,14762.1621997705
"d13CO2","raw",272,1.00031940707935,14990.4762055554
"d13CO2","raw",273,1.00033878367116,14844.60728261
"d13CO2","raw",274,1.00043246263215,15155.7535696892
"d13CO2","raw",275,1.00033624996889,16031.7999997792
"d13CO2","raw",276,1.00022156786669,15916.6093539245
"d13CO2","raw",277,1.00023933166312,14985.8125928573
"d13CO2","raw",278,1.00027315040624,15260.1998960073
"d13CO2","raw",279,1.00024159769369,14508.0071836859
"d13CO2","raw",280,1.00040803831616,14774.1853411177
"d13CO2","raw",281,1.00030291848863,14619.5549458248
"d13CO2","raw",282,1.00035085960107,14158.333687126
"d13CO2","raw",283,1.00038008869696,13528.8419903944
"d13CO2","raw",284,1.00033425984572,12496.0372756776
"d13CO2","raw",285,1.0003668920768,11180.760307283
"d13CO2","raw",286,1.00025183042074,9758.82951461173
"d13CO2","raw",287,1.00033167214872,8275.26924987003
"d13CO2","raw",288,1.00047130813747,7233.65103854721
"d13CO2","raw",289,1.00055246678841,6707.71903716649
"d13CO2","raw",290,1.00052581368918,6508.9722247266
"d13CO2","raw",291,1.00056404403323,6748.37109837187
"d13CO2","raw",292,1.00059113322117,6422.98461468469
"d13CO2","raw",293,1.00057179381572,6543.89808065745
"d13CO2","raw",294,1.00061728300346,6892.79307718359
"d13CO2","raw",295,1.00056122467955,7242.19928527764
"d13CO2","raw",296,1.00061496349418,7836.0876963062
"d13CO2","raw",297,1.00054348626568,8373.02142719483
"d13CO2","raw",298,1.00045477640367,8573.16032372635
"d13CO2","raw",299,1.00030092311426,9146.44296328234
"d13CO2","raw",300,1.00033565920275,9427.29714682815
"d13CO2","raw",301,1.00043332081271,9680.05907147093
"d13CO2","raw",302,1.00048486027176,10063.7099508682
"d13CO2","raw",303,1.00036397607885,10699.2342250793
"d13CO2","raw",304,1.00052056343337,11410.1678304658
"d13CO2","raw",305,1.00055808297078,11416.3339275162
"d13CO2","raw",306,1.00032806219087,11792.3865195683
"d13CO2","raw",307,1.00035941801977,11621.8784914643
"d13CO2","raw",308,1.00035133672187,12238.2536609412
"d13CO2","raw",309,1.00024761179708,12655.6058137052
"d13CO2","raw",310,1.0002201304406,12862.5611642781
"d13CO2","raw",311,1.00026869044317,13002.9634717237
"d13CO2","raw",312,1.00020861390193,13516.3685944081
"d13CO2","raw",313,1.00008912775138,14780.1535818824
"d13CO2","raw",314,1.00003672273771,15441.7514465174
"d13CO2","raw",315,1.00013957913102,16121.0261767935
"d13CO2","raw",316,1.00016605205121,16619.4379581458
"d13CO2","raw",317,1.00018408868701,17087.6459742739
"d13CO2","raw",318,1.00016159143266,17137.7260938563
"d13CO2","raw",319,1.00013789749089,17646.7810655907
"d13CO2","raw",320,1.00015461921181,18481.4804831624
"d13CO2","raw",321,1.00013120444471,18525.4859014272
"d13CO2","raw",322,1.00017464176654,18617.3936872031
"d13CO2","raw",323,1.00019803963779,18803.7210292152
"d13CO2","raw",324,1.00014847388191,18013.5557392414
"d13CO2","raw",325,1.00024269389004,18259.544602039
"d13CO2","raw",326,1.00016997614345,18137.6297356632
"d13CO2","raw",327,1.00012705939,17795.8956527542
"d13CO2","raw",328,1.0002087474952,16892.2250574173
"d13CO2","raw",329,1.00032520999654,15953.8603121469
"d13CO2","raw",330,1.00041399180206,14641.455104516
"d13CO2","raw",331,1.0004382681208,13127.9551565515
"d13CO2","raw",332,1.00043051955059,12063.0371682617
"d13CO2","raw",333,1.00059149598642,9561.69077536886
"d13CO2","raw",334,1.00063798358203,8712.67855436881
"d13CO2","raw",335,1.0005939798844,7540.35461644064
"d13CO2","raw",336,1.00063878372741,6671.33717534786
"d13CO2","raw",337,1.00089829490278,5837.66888855327
"d13CO2","raw",338,1.00107232340406,4687.17262901912
"d13CO2","raw",339,1.00127537358342,4087.2744208129
"d13CO2","raw",340,1.0011885299661,4756.49833870265
"d13CO2","raw",341,1.00093432591219,5135.88556256903
"d13CO2","raw",342,1.00085161751761,5997.92838684992
"d13CO2","raw",343,1.00097947598267,6218.62517876746
"d13CO2","raw",344,1.0009700295588,6277.55326515436
"d13CO2","raw",345,1.00093811128958,6727.07117191611
"d13CO2","raw",346,1.00109804701372,5904.38467564552
"d13CO2","raw",347,1.00110442460741,5656.82994102356
"d13CO2","raw",348,1.00109496283727,5393.84497101202
"d13CO2","raw",349,1.00117461676842,5746.4323745171
"d13CO2","raw",350,1.00105055866589,5581.61078957288
"d13CO2","raw",351,1.00122239237359,5275.49651461947
"d13CO2","raw",352,1.00128874532661,5173.19789429208
"d13CO2","raw",353,1.00137371992241,5064.04867937447
"d13CO2","raw",354,1.00130155160872,5009.09892502295
"d13CO2","raw",355,1.00139136510441,4978.05590097065
"d13CO2","raw",356,1.00161624597112,4741.42356037036
"d13CO2","raw",357,1.00175058558842,4318.76842735653
"d13CO2","raw",358,1.00161575576169,4194.4859107747
"d13CO2","raw",359,1.0015522614112,5057.15256326806
"d13CO2","raw",360,1.00134507954628,5741.73051294233
"d13CO2","raw",361,1.0012151305038,6732.74692488019
"d13CO2","raw",362,1.001091921284,7182.52915986507
"d13CO2","raw",363,1.00108042569074,7320.71591350046
"d13CO2","raw",364,1.00114488848806,8232.8684599957
"d13CO2","raw",365,1.00119317074332,8263.57354484479
"d13CO2","raw",366,1.00113178137372,8632.13775315522
"d13CO2","raw",367,1.00122048853971,8038.13627322041
"d13CO2","raw",368,1.00130896659762,8252.44264438763
"d13CO2","raw",369,1.00123594921402,8171.60510303127
"d13CO2","raw",370,1.00129874844463,7801.79076094147
"d13CO2","raw",371,1.00119756348743,7717.45691053404
"d13CO2","raw",372,1.00129620085116,7981.68228616727
"d13CO2","raw",373,1.00133938580193,8198.54242503429
"d13CO2","raw",374,1.00136428615228,7643.04986934159
"d13CO2","raw",375,1.00126973840003,7675.34281886319
"d13CO2","raw",376,1.00109319559578,7478.82923444657
"d13CO2","raw",377,1.00107504607811,7152.70340726403
"d13CO2","raw",378,1.00113227673033,6863.2709535415
"d13CO2","raw",379,1.00109947366576,6428.70332343792
"d13CO2","raw",380,1.0008747927099,6419.70148807101
"d13CO2","raw",381,1.00083749227398,6149.14831237948
"d13CO2","raw",382,1.00073388866662,5717.88546316451
"d13CO2","raw",383,1.00074543128965,5936.68635231498
"d13CO2","raw",384,1.00082724572423,6492.22413419155
"d13CO2","raw",385,1.00084670411993,6777.83633778952
"d13CO2","raw",386,1.0006509241396,7211.24297522169
"d13CO2","raw",387,1.00066258193058,7570.66609118989
"d13CO2","raw",388,1.00061506483678,8000.50623586508
"d13CO2","raw",389,1.00062020371915,8524.46390917131
"d13CO2","raw",390,1.00067129584637,8678.49253559931
"d13CO2","raw",391,1.00071251779504,8657.85796235983
"d13CO2","raw",392,1.00067696609527,8774.94482367597
"d13CO2","raw",393,1.00074324006393,8024.60658677974
"d13CO2","raw",394,1.00069750798089,7629.44909855628
"d13CO2","raw",395,1.00075459774623,7598.37986434882
"d13CO2","raw",396,1.00074464304949,7209.47855961718
"d13CO2","raw",397,1.00081302491182,7032.3548709779
"d13CO2","raw",398,1.00090188398891,6518.19304012314
"d13CO2","raw",399,1.00100499149957,6434.59769994234
"d13CO2","raw",400,1.00091852812791,6298.74445357969
"d13CO2","raw",401,1.00106584219825,5654.1678781623
"d13CO2","raw",402,1.00111258560955,5532.07249903225
"d13CO2","raw",403,1.00115807732779,4997.3673687633
"d13CO2","raw",404,1.00124369587223,4647.05380277334
"d13CO2","raw",405,1.00121459448034,4612.157116468
"d13CO2","raw",406,1.00122655585508,4576.92950532597
"d13CO2","raw",407,1.0010939810987,4368.8766630789
"d13CO2","raw",408,1.00110650561807,4596.7904141096
"d13CO2","raw",409,1.00118025128531,4296.09624734818
"d13CO2","raw",410,1.00115293020559,4686.12295266661
"d13CO2","raw",411,1.00120802911748,4661.78235669291
"d13CO2","raw",412,1.00111294030889,4426.23954318894
"d13CO2","raw",413,1.00119317860599,4489.85278503846
"d13CO2","raw",414,1.00120430222528,3884.23961643095
"d13CO2","raw",415,1.0012717328027,4080.65836743516
"d13CO2","raw",416,1.00116183213001,3415.32366184036
"d13CO2","raw",417,1.00116413904584,3699.22195760105
"d13CO2","raw",418,1.00091800244819,4321.9088816968
"d13CO2","raw",419,1.00094799127426,3861.97207290735
"d13CO2","raw",420,1.00084424382134,4147.03637068728
"d13CO2","raw",421,1.0007576860953,3998.87318717835
"d13CO2","raw",422,1.0007148396083,4276.64986337016
"d13CO2","raw",423,1.00044013481677,4090.15505979582
"d13CO2","raw",424,1.00052199360366,4105.73817705999
"d13CO2","raw",425,1.0003890696772,4334.16865518254
"d13CO2","raw",426,1.00043792082622,4171.22508050585
"d13CO2","raw",427,1.00038704385884,4518.4480829689
"d13CO2","raw",428,1.00044115045514,4986.64588706169
"d13CO2","raw",429,1.00048661140808,5463.93619213515
"d13CO2","raw",430,1.00038504509182,5849.24197317468
"d13CO2","raw",431,1.00034163099585,5852.25077775043
"d13CO2","raw",432,1.00035299613211,6438.73190257106
"d13CO2","raw",433,1.00037417052772,6089.72084421492
"d13CO2","raw",434,1.00046786396778,5838.21204273028
"d13CO2","raw",435,1.00049515465801,5621.13988972172
"d13CO2","raw",436,1.0005303453071,5441.27228578873
"d13CO2","raw",437,1.00059366110346,5003.16620018061
"d13CO2","raw",438,1.0007927612141,4460.00597647572
"d13CO2","raw",439,1.00070721385934,4634.8625401975
"d13CO2","raw",440,1.00080166052076,4537.74771427206
"d13CO2","raw",441,1.00082381638987,4697.14107054084
"d13CO2","raw",442,1.00100980356706,4574.29970877206
"d13CO2","raw",443,1.00117851801096,4688.59173268776
"d13CO2","raw",444,1.00148349748752,4491.09908176541
"d13CO2","raw",445,1.00154909601302,4387.50390531452
"d13CO2","raw",446,1.00152887881696,4191.89066862779
"d13CO2","raw",447,1.00159198993807,4647.00777863881
"d13CO2","raw",448,1.00156178074547,4720.68394253178
"d13CO2","raw",449,1.00164977698425,4609.47969835326
"d13CO2","raw",450,1.00163736364701,5030.89756991699
"d13CO2","raw",451,1.00133052592351,5593.89000223814
"d13CO2","raw",452,1.00122718499713,5981.36857850197
"d13CO2","raw",453,1.00107371900349,6377.04901844997
"d13CO2","raw",454,1.00102374752589,6951.28975977903
"d13CO2","raw",455,1.00080801628737,7882.12425090593
"d13CO2","raw",456,1.00073005992489,8283.82813113806
"d13CO2","raw",457,1.00060565334688,8616.4677761754
"d13CO2","raw",458,1.00057851411349,8777.24619724156
"d13CO2","raw",459,1.00055937931793,10240.5592443418
"d13CO2","raw",460,1.00059154609927,9124.23630495342
"d13CO2","raw",461,1.00060169265631,9856.77353680074
"d13CO2","raw",462,1.00069098086137,9750.8586368394
"d13CO2","raw",463,1.00078061086102,9389.42263505921
"d13CO2","raw",464,1.00090600464804,8841.36348198988
"d13CO2","raw",465,1.00101567073227,7987.97350834109
"d13CO2","raw",466,1.00121570844378,7920.5480819017
"d13CO2","raw",467,1.00128812979769,8754.29057042745
"d13CO2","raw",468,1.00134324221101,8721.74806254383
"d13CO2","raw",469,1.00120936781865,9059.26875195317
"d13CO2","raw",470,1.00093603402529,10309.2712043349
"d13CO2","raw",471,1.00080142843712,11302.8587685502
"d13CO2","raw",472,1.00063042730192,11845.8483561521
"d13CO2","raw",473,1.00055666423389,14107.1059766366
"d13CO2","raw",474,1.00057672535176,13994.6202474089
"d13CO2","raw",475,1.00051086239822,14730.5567233338
"d13CO2","raw",476,1.00041528527309,15733.7348487372
"d13CO2","raw",477,1.00044239254373,16248.0823763359
"d13CO2","raw",478,1.00045344507506,16071.8387198148
"d13CO2","raw",479,1.00037978590302,16659.3782971194
"d13CO2","raw",480,1.00033187904979,17009.8737200698
"d13CO2","raw",481,1.00033701516984,16184.2968587191
"d13CO2","raw",482,1.00055587773318,16116.1029587478
"d13CO2","raw",483,1.00045302655478,15519.260250449
"d13CO2","raw",484,1.0004822916798,15729.6548635488
"d13CO2","raw",485,1.00044122204427,14730.9269283355
"d13CO2","raw",486,1.00054437982937,13884.5923645717
"d13CO2","raw",487,1.00047137999048,14130.1547898115
"d13CO2","raw",488,1.00047937129698,14867.1741828364
"d13CO2","raw",489,1.00037417059458,15576.6942458518
"d13CO2","raw",490,1.00032701848364,15323.1900592313
"d13CO2","raw",491,1.00032126663044,16366.6886444265
"d13CO2","raw",492,1.00023212813385,15950.0597243383
"d13CO2","raw",493,1.00019836324907,16779.0386599601
"d13CO2","raw",494,1.00028864140812,16998.1725793786
"d13CO2","raw",495,1.00022672117368,17132.6037022761
"d13CO2","raw",496,1.00020777745398,17976.0709908931
"d13CO2","raw",497,1.00013952054529,18516.4247369557
"d13CO2","raw",498,1.00011104305589,18749.8110220943
"d13CO2","raw",499,1.00014241218052,18712.7225407434
