"parameter","form","time.index","Rhat","ESS"
"d13CO2","raw",227,0.999988222902133,7656.31833830585
"d13CO2","raw",228,0.999968843188829,7459.89028014625
"d13CO2","raw",229,0.99996340234999,7091.15385317677
"d13CO2","raw",230,1.00000705841664,6626.85359723171
"d13CO2","raw",231,0.999981631670657,6454.84617031275
"d13CO2","raw",232,0.999985500030848,6056.19447188888
"d13CO2","raw",233,0.999974893817253,6262.13624237182
"d13CO2","raw",234,0.999972088309403,5860.46243535521
"d13CO2","raw",235,1.00002030255058,5246.1500505702
"d13CO2","raw",236,1.0000197294867,5408.42567350363
"d13CO2","raw",237,0.999993139870504,5791.24479932707
"d13CO2","raw",238,1.00001528124324,6214.98299907011
"d13CO2","raw",239,0.999993249747699,6135.98465777429
"d13CO2","raw",240,1.00002188569462,7044.11752636052
"d13CO2","raw",241,0.999976974836846,7210.77501136924
"d13CO2","raw",242,1.0000047773082,8016.15408213322
"d13CO2","raw",243,0.99999155267639,8311.24725476275
"d13CO2","raw",244,1.00000443152793,8475.29312847813
"d13CO2","raw",245,0.99994641885071,9272.50877861019
"d13CO2","raw",246,0.999977601264244,8844.1986096739
"d13CO2","raw",247,0.99999598996374,9363.90528159084
"d13CO2","raw",248,1.00004971831529,9574.88861243983
"d13CO2","raw",249,1.00000950058275,9507.88718596657
"d13CO2","raw",250,1.0000580599915,9918.31177892703
"d13CO2","raw",251,0.999986650885651,10225.931062294
"d13CO2","raw",252,1.00001377556941,9660.91228768006
"d13CO2","raw",253,1.00014926056738,9776.59701591481
"d13CO2","raw",254,1.00005699922711,10173.442873221
"d13CO2","raw",255,1.0000273600642,10240.6013613977
"d13CO2","raw",256,1.00002730063956,9953.95584659223
"d13CO2","raw",257,1.00009702779325,9647.15870456581
"d13CO2","raw",258,1.00008287685673,9614.97398062738
"d13CO2","raw",259,1.00006786677922,10018.8926380328
"d13CO2","raw",260,1.00001372067951,9282.0203213822
"d13CO2","raw",261,1.00011225602705,9035.342666075
"d13CO2","raw",262,1.00011363256352,8858.63171707983
"d13CO2","raw",263,1.00019515093014,9208.14294947746
"d13CO2","raw",264,1.00012867506081,9613.08621476916
"d13CO2","raw",265,1.00011353122382,9770.50665243098
"d13CO2","raw",266,1.00013055338329,9445.90175135596
"d13CO2","raw",267,1.00014922352973,10151.3001233962
"d13CO2","raw",268,1.00013117520654,10255.4819946033
"d13CO2","raw",269,1.0002970056668,9891.51471207748
"d13CO2","raw",270,1.0003326322076,10612.7474648108
"d13CO2","raw",271,1.00030223701165,9978.22274277138
"d13CO2","raw",272,1.00029511303871,10190.8592571164
"d13CO2","raw",273,1.00032519765963,9880.46783591523
"d13CO2","raw",274,1.00030543826027,9397.81221933557
"d13CO2","raw",275,1.00035016632933,9086.73323010859
"d13CO2","raw",276,1.00045147704757,9002.82840076169
"d13CO2","raw",277,1.00058830951865,8325.99886145978
"d13CO2","raw",278,1.00059249273734,8051.58848807522
"d13CO2","raw",279,1.0006268971286,7935.89972120494
"d13CO2","raw",280,1.00065183120662,7577.32447222914
"d13CO2","raw",281,1.00070152766016,7310.12620379687
"d13CO2","raw",282,1.00068017995907,7396.60987544059
"d13CO2","raw",283,1.00067961122922,6501.81427883456
"d13CO2","raw",284,1.00079625916189,5955.35052648693
"d13CO2","raw",285,1.00085848923581,5480.96035598028
"d13CO2","raw",286,1.00093107657881,5450.1983480397
"d13CO2","raw",287,1.00105130546994,4999.26156068068
"d13CO2","raw",288,1.00113528078526,4557.61510451294
"d13CO2","raw",289,1.00112334438482,4361.80505179291
"d13CO2","raw",290,1.00098375473862,4460.84877267502
"d13CO2","raw",291,1.00085025192863,4490.99129160583
"d13CO2","raw",292,1.00088972680881,4726.60969485461
"d13CO2","raw",293,1.00068946698185,5015.83700230251
"d13CO2","raw",294,1.00057498697385,5431.46551414292
"d13CO2","raw",295,1.00048653379096,6239.48830719767
"d13CO2","raw",296,1.00040405399602,6766.68643573743
"d13CO2","raw",297,1.00038580156445,7496.21253953114
"d13CO2","raw",298,1.00037095953924,8690.81593991298
"d13CO2","raw",299,1.00038081835748,9122.36823232829
"d13CO2","raw",300,1.00031475217482,9556.05068773573
"d13CO2","raw",301,1.0003195517181,10066.3523808162
"d13CO2","raw",302,1.00029633045513,10306.9839328348
"d13CO2","raw",303,1.00027204571449,10307.6610963118
"d13CO2","raw",304,1.00020700778855,10635.457265346
"d13CO2","raw",305,1.00022905856048,10920.7951310983
"d13CO2","raw",306,1.00026516379499,12907.8674296531
"d13CO2","raw",307,1.00025299418648,13175.3665198923
"d13CO2","raw",308,1.00025595193482,12159.2440638804
"d13CO2","raw",309,1.00023402377242,13053.1318914449
"d13CO2","raw",310,1.00027385397198,12953.6296268224
"d13CO2","raw",311,1.00028665829825,13545.5160421001
"d13CO2","raw",312,1.00021178943169,12824.0993133496
"d13CO2","raw",313,1.00028388756006,13044.319349092
"d13CO2","raw",314,1.00023584366657,14307.4334647095
"d13CO2","raw",315,1.00017841765778,14441.616148263
"d13CO2","raw",316,1.00018090620615,14390.6969497355
"d13CO2","raw",317,1.00020157853492,14488.4570770612
"d13CO2","raw",318,1.00029530595719,15001.8344673541
"d13CO2","raw",319,1.00023640159287,15699.2600971107
"d13CO2","raw",320,1.00032985759093,15635.3657709039
"d13CO2","raw",321,1.00031529305401,14113.8631462775
"d13CO2","raw",322,1.00031567885677,13437.9638774459
"d13CO2","raw",323,1.00040505534155,13304.7095594361
"d13CO2","raw",324,1.00039275577251,13360.267619993
"d13CO2","raw",325,1.00029881943592,13012.1017357805
"d13CO2","raw",326,1.00044315511812,11309.382635239
"d13CO2","raw",327,1.00047093861998,10601.0174149652
"d13CO2","raw",328,1.00030356608353,9567.52631848648
"d13CO2","raw",329,1.00032409146455,8865.36776675091
"d13CO2","raw",330,1.00047795597101,8113.94960813145
"d13CO2","raw",331,1.00061240271727,7269.83049520645
"d13CO2","raw",332,1.00056903782048,6842.76228766126
"d13CO2","raw",333,1.00064798107927,6173.43424942987
"d13CO2","raw",334,1.00074688709913,5409.51400844089
"d13CO2","raw",335,1.00075530539412,4818.79622950882
"d13CO2","raw",336,1.00075283656904,4156.1603386473
"d13CO2","raw",337,1.00080176528042,3488.50286705842
"d13CO2","raw",338,1.00091085529569,3080.03176926305
"d13CO2","raw",339,1.00108708463764,2666.84098350244
"d13CO2","raw",340,1.00096800374529,3110.94334616136
"d13CO2","raw",341,1.00091710275855,3350.07959445111
"d13CO2","raw",342,1.00092239137697,3726.23581865758
"d13CO2","raw",343,1.00113309618941,3666.37562908306
"d13CO2","raw",344,1.00111347429752,3788.41190037391
"d13CO2","raw",345,1.00098341281035,4057.3248310984
"d13CO2","raw",346,1.00097929760604,3907.49259649263
"d13CO2","raw",347,1.00107998666829,3865.86643685941
"d13CO2","raw",348,1.00110290171125,4015.00658506673
"d13CO2","raw",349,1.00121283482716,3942.97540939257
"d13CO2","raw",350,1.00121370895342,3909.48140565288
"d13CO2","raw",351,1.00119278076221,3699.98934876238
"d13CO2","raw",352,1.00122382781811,3460.36656567194
"d13CO2","raw",353,1.00104801097211,3145.27762330889
"d13CO2","raw",354,1.00114976442365,3072.00779231955
"d13CO2","raw",355,1.00108757493159,2941.5425956375
"d13CO2","raw",356,1.00111622669558,2581.05498132995
"d13CO2","raw",357,1.00115917547026,2427.56626276463
"d13CO2","raw",358,1.00130460987721,2398.99569821359
"d13CO2","raw",359,1.00126593829963,2750.9538986501
"d13CO2","raw",360,1.00095264303637,3133.79001270257
"d13CO2","raw",361,1.00091352173419,3561.73480478618
"d13CO2","raw",362,1.00081343895997,3900.27098661408
"d13CO2","raw",363,1.00061407952422,4323.30243607517
"d13CO2","raw",364,1.00048158709558,4698.48320769466
"d13CO2","raw",365,1.00034395904949,4897.40394741616
"d13CO2","raw",366,1.00026201499882,5077.13928556254
"d13CO2","raw",367,1.00026212038056,5127.62071758938
"d13CO2","raw",368,1.00025844109112,5697.62052686246
"d13CO2","raw",369,1.00024210920815,5569.50678328901
"d13CO2","raw",370,1.00031861476171,5433.45068959775
"d13CO2","raw",371,1.00025290788946,5309.74547204924
"d13CO2","raw",372,1.00025900268961,5300.37798459068
"d13CO2","raw",373,1.00016063693656,5308.66364439971
"d13CO2","raw",374,1.00018667779366,5051.64885193423
"d13CO2","raw",375,1.00022897532019,4766.2109518514
"d13CO2","raw",376,1.00032291443548,4675.71075629255
"d13CO2","raw",377,1.00024835343255,4411.02702829232
"d13CO2","raw",378,1.00031110257762,4243.53501850792
"d13CO2","raw",379,1.00030556531451,4105.76383990557
"d13CO2","raw",380,1.00037291467828,4146.98917753608
"d13CO2","raw",381,1.0004355214996,3972.9303742754
"d13CO2","raw",382,1.00047221911314,3582.34650555931
"d13CO2","raw",383,1.00032161254739,3635.11783243941
"d13CO2","raw",384,1.0003186092905,4009.66147671263
"d13CO2","raw",385,1.00036811138059,4188.81610493285
"d13CO2","raw",386,1.00031106917891,4487.35691300149
"d13CO2","raw",387,1.00027281454761,4731.94788195306
"d13CO2","raw",388,1.00027838826468,4910.57771649206
"d13CO2","raw",389,1.00018895599909,5179.42837249123
"d13CO2","raw",390,1.00012289795021,5569.87952611238
"d13CO2","raw",391,1.00015932535422,5810.33110193552
"d13CO2","raw",392,1.00011427982051,5919.29300788809
"d13CO2","raw",393,1.0001076405636,5979.06259319791
"d13CO2","raw",394,1.00006332935689,6512.66552795193
"d13CO2","raw",395,1.00008348257662,6733.57005810847
"d13CO2","raw",396,1.00012057637604,6609.80847639817
"d13CO2","raw",397,1.00008882727274,6450.12006507496
"d13CO2","raw",398,1.00010185897117,6021.01047505234
"d13CO2","raw",399,1.00010263251648,6171.50922280838
"d13CO2","raw",400,1.00008044932557,5922.20039536676
"d13CO2","raw",401,1.00004569045835,5765.89620893775
"d13CO2","raw",402,1.00011786690128,5767.11555966311
"d13CO2","raw",403,1.00003945723669,5607.67076050151
"d13CO2","raw",404,1.00007400380759,5333.16484592344
"d13CO2","raw",405,1.00006272120766,4860.91943924721
"d13CO2","raw",406,1.00005981222721,4878.49952971112
"d13CO2","raw",407,1.00013601953055,4836.03281527267
"d13CO2","raw",408,1.00027108037304,5095.91515248549
"d13CO2","raw",409,1.00019351184513,4787.54595166414
"d13CO2","raw",410,1.000251050505,4752.03024222435
"d13CO2","raw",411,1.00026336931873,5043.36968954338
"d13CO2","raw",412,1.00030575930197,4873.14115908419
"d13CO2","raw",413,1.00030013579946,4792.00324407689
"d13CO2","raw",414,1.0004512753814,4502.70964620573
"d13CO2","raw",415,1.00043160285898,4438.93613523939
"d13CO2","raw",416,1.0005879142127,4442.20442321792
"d13CO2","raw",417,1.00064764496346,4639.98278901349
"d13CO2","raw",418,1.0006895557758,4730.56398380505
"d13CO2","raw",419,1.00072823792087,4724.99811782059
"d13CO2","raw",420,1.00076049912038,4982.67826908964
"d13CO2","raw",421,1.00080505021429,5013.476958181
"d13CO2","raw",422,1.00081109973177,5125.5997600406
"d13CO2","raw",423,1.00087874511939,5371.18241368113
"d13CO2","raw",424,1.00087777127597,5559.2687553432
"d13CO2","raw",425,1.0009783534364,5633.5967665551
"d13CO2","raw",426,1.00092568951453,5549.90395184305
"d13CO2","raw",427,1.00091045807483,5619.05526606865
"d13CO2","raw",428,1.00075775504598,5963.36256053731
"d13CO2","raw",429,1.00086955575057,6212.56290164898
"d13CO2","raw",430,1.00090260653679,6126.56207764126
"d13CO2","raw",431,1.00081507267415,6379.47592300086
"d13CO2","raw",432,1.00075208193854,6454.45067979784
"d13CO2","raw",433,1.00070139113018,6127.06135342389
"d13CO2","raw",434,1.00049328813926,6041.78495536146
"d13CO2","raw",435,1.0004228950937,5912.3376903734
"d13CO2","raw",436,1.00028962731253,5987.90647214388
"d13CO2","raw",437,1.00026187109368,5685.96065996021
"d13CO2","raw",438,1.00029756664794,5100.58983968196
"d13CO2","raw",439,1.00030620100405,4817.47451926722
"d13CO2","raw",440,1.0002353642776,4942.24869462618
"d13CO2","raw",441,1.00021914731564,4920.4382930124
"d13CO2","raw",442,1.00020126699723,5099.21255120062
"d13CO2","raw",443,1.0002614337775,5065.99846805602
"d13CO2","raw",444,1.0002947145313,4911.93897017887
"d13CO2","raw",445,1.00034039433853,5064.13904051483
"d13CO2","raw",446,1.00034302876219,5049.43045005843
"d13CO2","raw",447,1.00040654043295,5066.07573899124
"d13CO2","raw",448,1.00041881168218,5079.62738653176
"d13CO2","raw",449,1.00053804343482,5361.18306315269
"d13CO2","raw",450,1.00065348428039,5609.12470237079
"d13CO2","raw",451,1.00067288491059,5792.59931826526
"d13CO2","raw",452,1.00066510954674,5879.33519960824
"d13CO2","raw",453,1.00083369064425,6015.15005153883
"d13CO2","raw",454,1.00086565120778,6033.75749989708
"d13CO2","raw",455,1.00075070879361,6143.96023605005
"d13CO2","raw",456,1.000623006735,6528.32737929305
"d13CO2","raw",457,1.00066169489081,6624.98047173208
"d13CO2","raw",458,1.00055489949472,6674.66020853555
"d13CO2","raw",459,1.00058459239023,6656.91735593152
"d13CO2","raw",460,1.00043192053503,6606.69112024123
"d13CO2","raw",461,1.00040289699904,6040.0839046722
"d13CO2","raw",462,1.00043249492238,5975.04028988241
"d13CO2","raw",463,1.00047041341053,5427.90413739912
"d13CO2","raw",464,1.00050795685091,4850.91982441434
"d13CO2","raw",465,1.0006485917379,4625.87066227586
"d13CO2","raw",466,1.00094795415081,4591.02088891241
"d13CO2","raw",467,1.00104860775076,4491.64461710669
"d13CO2","raw",468,1.00102038319752,4372.1987314511
"d13CO2","raw",469,1.00103599496355,4670.21550959963
"d13CO2","raw",470,1.00112969299897,4702.61800708779
"d13CO2","raw",471,1.00125243739466,5190.4758984272
"d13CO2","raw",472,1.00133553949698,5398.05527990892
"d13CO2","raw",473,1.00166571982146,5402.61524810816
"d13CO2","raw",474,1.00213586521341,6059.41185825689
"d13CO2","raw",475,1.00207255747601,5931.13679566045
"d13CO2","raw",476,1.00217239770167,6657.47160809407
"d13CO2","raw",477,1.00207930320824,6094.76377205877
"d13CO2","raw",478,1.00222169201587,6597.48409296896
"d13CO2","raw",479,1.00234160232858,6675.99632061285
"d13CO2","raw",480,1.00231313881171,6189.4749110727
"d13CO2","raw",481,1.00228958444234,6019.36621466767
"d13CO2","raw",482,1.00234447006881,6298.47853094945
"d13CO2","raw",483,1.00220571689209,6343.25125131986
"d13CO2","raw",484,1.00215647422679,5815.88819758708
"d13CO2","raw",485,1.00232893542721,5804.59594784371
"d13CO2","raw",486,1.00217599824376,6020.27970129125
"d13CO2","raw",487,1.00190989736215,5843.63204864853
"d13CO2","raw",488,1.00212578316988,6356.14593810773
"d13CO2","raw",489,1.00207599840395,6156.27693650925
"d13CO2","raw",490,1.00193622611659,6406.19886062188
"d13CO2","raw",491,1.00200329764727,6045.82895370672
"d13CO2","raw",492,1.00212911165665,5708.26701377052
"d13CO2","raw",493,1.00187430580911,5819.58508878788
"d13CO2","raw",494,1.00200617068831,6469.28267148924
"d13CO2","raw",495,1.00208146917489,6661.63807664924
"d13CO2","raw",496,1.00201322962489,6477.41248474905
"d13CO2","raw",497,1.00211855874182,7102.00727423426
"d13CO2","raw",498,1.00200214978264,6910.34182262639
"d13CO2","raw",499,1.00202744767839,6784.8779996875
