"parameter","form","time.index","Rhat","ESS"
"d13CO2","raw",54,1.00104128645367,7718.22552968257
"d13CO2","raw",55,1.00096073396507,8027.50301787438
"d13CO2","raw",56,1.00099664936602,8334.75077577887
"d13CO2","raw",57,1.0009893969249,8265.08564791107
"d13CO2","raw",58,1.00084924652071,8345.27669420168
"d13CO2","raw",59,1.00094346458584,8738.70117053078
"d13CO2","raw",60,1.00084126831171,8915.81030441854
"d13CO2","raw",61,1.00080458479304,8973.02089825274
"d13CO2","raw",62,1.00078039662709,8617.53487255245
"d13CO2","raw",63,1.0007331499928,9245.40017443724
"d13CO2","raw",64,1.00075067358,9159.20757054056
"d13CO2","raw",65,1.00065571933583,9208.74740460135
"d13CO2","raw",66,1.00058731795758,9199.66274529742
"d13CO2","raw",67,1.00064591743546,9373.93204794342
"d13CO2","raw",68,1.00069669642706,8571.55293232198
"d13CO2","raw",69,1.00073656580608,8378.6333508083
"d13CO2","raw",70,1.00074269850267,8187.82557993499
"d13CO2","raw",71,1.00090226496074,8273.6384501367
"d13CO2","raw",72,1.00087993972003,9015.69440887357
"d13CO2","raw",73,1.00069312944228,9287.23572941998
"d13CO2","raw",74,1.00067440078765,9523.34756063028
"d13CO2","raw",75,1.00060045990318,9721.77248446892
"d13CO2","raw",76,1.00061403493354,10042.1464156163
"d13CO2","raw",77,1.00048553859933,10514.7081326112
"d13CO2","raw",78,1.00046983688163,10602.8870381498
"d13CO2","raw",79,1.00043238346548,10868.3441998335
"d13CO2","raw",80,1.00037716440013,10559.3786768861
"d13CO2","raw",81,1.00049961944191,10426.8415476881
"d13CO2","raw",82,1.00050746957354,10428.9742102189
"d13CO2","raw",83,1.00041129835845,10037.214237042
"d13CO2","raw",84,1.00046792431014,9927.1605364155
"d13CO2","raw",85,1.00046122550899,9536.80329812128
"d13CO2","raw",86,1.00047589568261,9344.45855232749
"d13CO2","raw",87,1.00051204284206,9148.05391536047
"d13CO2","raw",88,1.00055498863315,8360.46000098907
"d13CO2","raw",89,1.00061879901713,7987.99502982614
"d13CO2","raw",90,1.00059812926765,7836.24709272377
"d13CO2","raw",91,1.00055754494457,6885.49993956278
"d13CO2","raw",92,1.00053881257924,6746.79023302139
"d13CO2","raw",93,1.00063886694552,6284.73087940275
"d13CO2","raw",94,1.00069969087096,6080.11297848462
"d13CO2","raw",95,1.00087811241351,5602.07250168808
"d13CO2","raw",96,1.00082505454718,5686.4647700482
"d13CO2","raw",97,1.00088497264949,5157.32567048838
"d13CO2","raw",98,1.00100862527356,4756.6227895476
"d13CO2","raw",99,1.00103835845555,4283.26312150366
"d13CO2","raw",100,1.00095180097314,4134.98968792599
"d13CO2","raw",101,1.00098062694539,3758.44921340441
"d13CO2","raw",102,1.00097565071687,3593.11767198634
"d13CO2","raw",103,1.00113547824111,3361.88396996155
"d13CO2","raw",104,1.00101439169414,3176.57877764907
"d13CO2","raw",105,1.00109512161038,2996.42598208896
"d13CO2","raw",106,1.00106726907933,2662.535777625
"d13CO2","raw",107,1.00085427304476,2566.44031318214
"d13CO2","raw",108,1.00086765106065,2372.69527761356
"d13CO2","raw",109,1.00083409531051,2478.51439474563
"d13CO2","raw",110,1.0008889783925,2423.83313928571
"d13CO2","raw",111,1.00090315286558,2582.0642990682
"d13CO2","raw",112,1.00093814988992,2687.62955075933
"d13CO2","raw",113,1.00080795481594,2900.22284203229
"d13CO2","raw",114,1.00080355615232,3117.66633518039
"d13CO2","raw",115,1.00085528984679,3187.97693339442
"d13CO2","raw",116,1.00083580258719,3538.9465838063
"d13CO2","raw",117,1.00067007196811,3831.42212131058
"d13CO2","raw",118,1.00053932700429,3939.02288611722
"d13CO2","raw",119,1.00060419855525,4584.33042637144
"d13CO2","raw",120,1.00061832121318,5523.93996473441
"d13CO2","raw",121,1.00062998914952,6360.61230283068
"d13CO2","raw",122,1.00065760203101,6923.64804510342
"d13CO2","raw",123,1.00059064024956,8170.54955508997
"d13CO2","raw",124,1.0005248913576,8522.06824816809
"d13CO2","raw",125,1.00040624866081,9035.94192911733
"d13CO2","raw",126,1.00027828432001,10610.705618107
"d13CO2","raw",127,1.00021263768621,11480.0189743026
"d13CO2","raw",128,1.0002914526103,12456.1453528662
"d13CO2","raw",129,1.00037781161012,12466.0976399446
"d13CO2","raw",130,1.000294393596,13322.7358350344
"d13CO2","raw",131,1.00019933084037,15075.7693070597
"d13CO2","raw",132,1.00019244742904,16229.9213773446
"d13CO2","raw",133,1.00019435396531,16106.0035715282
"d13CO2","raw",134,1.00026441685685,17317.6795221126
"d13CO2","raw",135,1.00017280604446,17056.993400692
"d13CO2","raw",136,1.00015927459032,17275.1024446256
"d13CO2","raw",137,1.00014956652582,17448.3105834681
"d13CO2","raw",138,1.00015083930708,17286.354654812
"d13CO2","raw",139,1.00017699561028,17397.8858952014
"d13CO2","raw",140,1.000181716029,17885.5725843259
"d13CO2","raw",141,1.00022268093684,17820.9007569893
"d13CO2","raw",142,1.00014236515346,17619.9460893387
"d13CO2","raw",143,1.00018577391066,17565.5681310049
"d13CO2","raw",144,1.00024766360907,16525.0582676886
"d13CO2","raw",145,1.00021176364875,17007.6115079773
"d13CO2","raw",146,1.00019618188079,17554.8914726017
"d13CO2","raw",147,1.00021172426032,17714.4464636929
"d13CO2","raw",148,1.00028326280137,17105.6327797324
"d13CO2","raw",149,1.00034146185727,16425.8364281846
"d13CO2","raw",150,1.00037686900857,16655.1579812643
"d13CO2","raw",151,1.00037107545071,14874.3002911486
"d13CO2","raw",152,1.00038952947214,14066.5538158675
"d13CO2","raw",153,1.00043585687272,13433.654585505
"d13CO2","raw",154,1.00046253086793,12596.6005537581
"d13CO2","raw",155,1.00057649719978,12305.6927864615
"d13CO2","raw",156,1.00082542713022,11949.1187690514
"d13CO2","raw",157,1.00089877392475,10755.4031985664
"d13CO2","raw",158,1.00093872733982,10653.9386172259
"d13CO2","raw",159,1.00099304462856,9884.47175955401
"d13CO2","raw",160,1.00095781237294,9611.42678371458
"d13CO2","raw",161,1.0009312339532,9640.68702032344
"d13CO2","raw",162,1.00097484310281,9100.35110655044
"d13CO2","raw",163,1.00117115310735,8718.80936037777
"d13CO2","raw",164,1.00099988734771,9443.62342358353
"d13CO2","raw",165,1.00077754487598,9642.56119049108
"d13CO2","raw",166,1.00065751069586,10299.9169725777
"d13CO2","raw",167,1.00060624684183,10433.2533832768
"d13CO2","raw",168,1.00062979762675,11258.4183664108
"d13CO2","raw",169,1.00049311576996,11762.9784781232
"d13CO2","raw",170,1.0003234039007,11969.4547279781
"d13CO2","raw",171,1.00025577311315,13760.2818404141
"d13CO2","raw",172,1.00014397664147,14941.3361353767
"d13CO2","raw",173,1.00024439736849,15519.1327729269
"d13CO2","raw",174,1.00020841788787,15778.5582371036
"d13CO2","raw",175,1.00020606036929,15545.5921201387
"d13CO2","raw",176,1.00019218097567,16529.0412359444
"d13CO2","raw",177,1.00024498258796,16555.7014356325
"d13CO2","raw",178,1.00029812077402,16604.782910424
"d13CO2","raw",179,1.00028952665498,16953.1053802509
"d13CO2","raw",180,1.00023426390263,16524.3266465134
"d13CO2","raw",181,1.00025604691122,15887.2108523274
"d13CO2","raw",182,1.00032365761905,16255.6941955317
"d13CO2","raw",183,1.00039282193277,16920.5335192902
"d13CO2","raw",184,1.00042793928218,15671.4805689747
"d13CO2","raw",185,1.00041150965025,16296.2730445515
"d13CO2","raw",186,1.00036090674899,16904.6609937409
"d13CO2","raw",187,1.00035524410007,15614.7757942055
"d13CO2","raw",188,1.00053483772393,15822.5418830126
"d13CO2","raw",189,1.0004136522571,16300.9301211508
"d13CO2","raw",190,1.00049491445729,16705.8316681829
"d13CO2","raw",191,1.00043221774655,17309.7831579388
"d13CO2","raw",192,1.0004237245507,17117.1712592094
"d13CO2","raw",193,1.00047760172397,17238.4730949917
"d13CO2","raw",194,1.00044396850983,17510.1604911273
"d13CO2","raw",195,1.00046742818472,16565.9026916264
"d13CO2","raw",196,1.00036933747217,16542.5214891253
"d13CO2","raw",197,1.00028122945086,16632.2791411508
"d13CO2","raw",198,1.00018497096951,16529.5706774824
"d13CO2","raw",199,1.00024706398069,16148.1982817657
"d13CO2","raw",200,1.00016204767498,15571.8803037552
"d13CO2","raw",201,1.00025738589752,15176.2896150134
"d13CO2","raw",202,1.00029916686358,14923.4854521115
"d13CO2","raw",203,1.00032515025858,15104.2186905312
"d13CO2","raw",204,1.00033502459281,13632.176874753
"d13CO2","raw",205,1.00035806825844,12745.8860828483
"d13CO2","raw",206,1.00047170685593,12123.8846849244
"d13CO2","raw",207,1.00045860808518,11774.9468126906
"d13CO2","raw",208,1.00038450711261,11341.0310019716
"d13CO2","raw",209,1.00042402882274,11119.8103906301
"d13CO2","raw",210,1.00039862267957,10809.1693755443
"d13CO2","raw",211,1.00041090063352,10267.0449261623
"d13CO2","raw",212,1.00036140329726,9808.58069918092
"d13CO2","raw",213,1.00029249290064,9636.85287739905
"d13CO2","raw",214,1.00028108740429,8975.95186922936
"d13CO2","raw",215,1.00027441753085,8945.6532152457
"d13CO2","raw",216,1.0002492760605,8995.78519333551
"d13CO2","raw",217,1.00029568949365,8971.02863472593
"d13CO2","raw",218,1.00025940210316,9228.03759628478
"d13CO2","raw",219,1.00025965259913,9427.02387324821
"d13CO2","raw",220,1.00029631060364,10289.2116383191
"d13CO2","raw",221,1.00025222103434,10420.7812525235
"d13CO2","raw",222,1.00028303046777,11074.6961033876
"d13CO2","raw",223,1.00037286738048,11042.1620634288
"d13CO2","raw",224,1.00044912476397,11366.8479513317
"d13CO2","raw",225,1.00041576223492,11443.8167019051
"d13CO2","raw",226,1.0003609641816,11432.9899785079
"d13CO2","raw",227,1.00040041191066,11544.1840218577
"d13CO2","raw",228,1.00031163792755,11745.7141594248
"d13CO2","raw",229,1.0002884564474,12424.5458559464
"d13CO2","raw",230,1.00034985062002,12432.7236825518
"d13CO2","raw",231,1.00034841606519,11830.8072141898
"d13CO2","raw",232,1.00044481497617,11393.2202408252
"d13CO2","raw",233,1.00043708701073,11061.3642799019
"d13CO2","raw",234,1.00049607357333,11463.2056346291
"d13CO2","raw",235,1.0005553117322,10383.210495474
"d13CO2","raw",236,1.00062868810085,9865.42011421887
"d13CO2","raw",237,1.00055485243298,10588.4473198378
"d13CO2","raw",238,1.00055246589696,11975.1162888163
"d13CO2","raw",239,1.0004387713423,12233.7998917267
"d13CO2","raw",240,1.00045131673534,12526.622097745
"d13CO2","raw",241,1.00042629043904,12697.919936356
"d13CO2","raw",242,1.00054442433749,12678.9939833836
"d13CO2","raw",243,1.00057897249545,12982.552204414
"d13CO2","raw",244,1.00058608598628,13213.6197624713
"d13CO2","raw",245,1.00056808279783,12452.7694977177
"d13CO2","raw",246,1.00064165758964,12359.3799280019
"d13CO2","raw",247,1.00056238099763,12769.6312888672
"d13CO2","raw",248,1.00067192647817,11951.2525140134
"d13CO2","raw",249,1.00070778917077,11666.8557529168
"d13CO2","raw",250,1.0006902906701,11675.2162694371
"d13CO2","raw",251,1.00058389930135,11751.0561876315
"d13CO2","raw",252,1.00059877306117,11722.4993225589
"d13CO2","raw",253,1.00063445420143,12321.7747874713
"d13CO2","raw",254,1.00055224985152,12286.3700478307
"d13CO2","raw",255,1.0005418188059,11815.8114498953
"d13CO2","raw",256,1.00045831319049,11685.4922764714
"d13CO2","raw",257,1.00036705570426,11468.7128738702
"d13CO2","raw",258,1.00033881025148,11219.9365728816
"d13CO2","raw",259,1.00033904806908,11243.2014680919
"d13CO2","raw",260,1.00028126922836,11150.9820230687
"d13CO2","raw",261,1.00032021815653,10451.8983138826
"d13CO2","raw",262,1.00032324186561,10845.6388726413
"d13CO2","raw",263,1.0004169070213,10912.7809622297
"d13CO2","raw",264,1.00024122271503,10696.7805314563
"d13CO2","raw",265,1.00026832904696,10730.8387774978
"d13CO2","raw",266,1.00032061897646,12582.4007785621
"d13CO2","raw",267,1.00021738502467,13478.9848108058
"d13CO2","raw",268,1.00012596962605,13686.0331639836
"d13CO2","raw",269,1.00012641930501,13457.6044893584
"d13CO2","raw",270,1.00008078494475,13929.4900231518
"d13CO2","raw",271,1.00008561967191,14438.2319089808
"d13CO2","raw",272,1.00017027959998,14781.7510587704
"d13CO2","raw",273,1.00010452730186,15309.0040925789
"d13CO2","raw",274,1.00004237424262,15350.573370658
"d13CO2","raw",275,1.00008503150839,13666.9974193055
"d13CO2","raw",276,1.00009502805346,14551.6512782702
"d13CO2","raw",277,1.0001793861516,13566.4398221746
"d13CO2","raw",278,1.00013685572564,14927.4205589719
"d13CO2","raw",279,1.00012166729595,13442.6751775133
"d13CO2","raw",280,1.00015661898446,13539.2273564348
"d13CO2","raw",281,1.00022843668231,12399.7325649504
"d13CO2","raw",282,1.00028560530304,12077.3802405464
"d13CO2","raw",283,1.00028488385354,11465.2936975109
"d13CO2","raw",284,1.00034864491583,10413.3745831798
"d13CO2","raw",285,1.00024578629142,9428.53360582888
"d13CO2","raw",286,1.00036822760809,8570.80290567889
"d13CO2","raw",287,1.00046663664038,7776.53685873042
"d13CO2","raw",288,1.00058291645984,6373.44799772
"d13CO2","raw",289,1.00056166297538,5892.63010752436
"d13CO2","raw",290,1.00069912654531,5282.30163892599
"d13CO2","raw",291,1.00080345003327,5662.62910823668
"d13CO2","raw",292,1.00096263376006,5507.19679674408
"d13CO2","raw",293,1.00106109990281,5507.84231161263
"d13CO2","raw",294,1.00101233613848,5582.80879352683
"d13CO2","raw",295,1.00101746413117,5804.53793162282
"d13CO2","raw",296,1.00113749696358,6468.77855806437
"d13CO2","raw",297,1.00101164593235,6197.76218454665
"d13CO2","raw",298,1.00101316289629,6868.98725761016
"d13CO2","raw",299,1.00107851712641,7367.97248339882
"d13CO2","raw",300,1.00108716446184,7873.26104660063
"d13CO2","raw",301,1.00110149582387,7557.67016605322
"d13CO2","raw",302,1.00112260108185,8474.30178257973
"d13CO2","raw",303,1.00119281144313,8062.73880611
"d13CO2","raw",304,1.00118327794173,9274.63163056352
"d13CO2","raw",305,1.00131660772535,9071.24364046088
"d13CO2","raw",306,1.00108645537549,9394.08976301112
"d13CO2","raw",307,1.00101427803054,9917.43814711671
"d13CO2","raw",308,1.00100243508725,10038.7095023843
"d13CO2","raw",309,1.0008813782786,10679.7088758839
"d13CO2","raw",310,1.00076731989137,11120.9488274871
"d13CO2","raw",311,1.00062400366181,11747.896927965
"d13CO2","raw",312,1.00062550323351,11917.9768533044
"d13CO2","raw",313,1.00053780164463,11569.4100246903
"d13CO2","raw",314,1.00036090980561,12389.0099202818
"d13CO2","raw",315,1.00029471530378,13980.2117834187
"d13CO2","raw",316,1.0002054432069,14339.3616242457
"d13CO2","raw",317,1.00024112731559,14835.512253755
"d13CO2","raw",318,1.00018702440386,15693.1487908217
"d13CO2","raw",319,1.00013450793342,15760.2735304692
"d13CO2","raw",320,1.00021018606289,16234.0103776108
"d13CO2","raw",321,1.0001570783536,16420.0424795665
"d13CO2","raw",322,1.0001360584675,16140.8286670818
"d13CO2","raw",323,1.00007400941923,15479.0979683583
"d13CO2","raw",324,1.00012014476991,15587.3249044776
"d13CO2","raw",325,1.00006819914959,15464.4391973772
"d13CO2","raw",326,1.00009398067966,15153.1896161585
"d13CO2","raw",327,1.00008593002589,14557.2623029019
"d13CO2","raw",328,1.00005763650531,14355.0141467844
"d13CO2","raw",329,1.0001106625607,12182.0421010671
"d13CO2","raw",330,1.00013791019064,12911.6663531456
"d13CO2","raw",331,1.00021032531373,12208.6664422609
"d13CO2","raw",332,1.00021240714597,10131.6801223581
"d13CO2","raw",333,1.00028530817128,9019.8316264808
"d13CO2","raw",334,1.00032293809971,7346.63588448028
"d13CO2","raw",335,1.00037203318474,6449.89376587705
"d13CO2","raw",336,1.00040743464515,5579.2540450464
"d13CO2","raw",337,1.00051756241161,4695.38930549852
"d13CO2","raw",338,1.00067359920191,3761.43581297263
"d13CO2","raw",339,1.00078184708755,3282.74828100649
"d13CO2","raw",340,1.00074404749553,3860.62375461021
"d13CO2","raw",341,1.00073527363881,4150.20100481996
"d13CO2","raw",342,1.00079769038737,4470.71670556753
"d13CO2","raw",343,1.00074458931477,4907.39855138071
"d13CO2","raw",344,1.00085040201377,5088.12260099599
"d13CO2","raw",345,1.00108468455781,4900.05095702316
"d13CO2","raw",346,1.00099226382378,5004.3436109502
"d13CO2","raw",347,1.00104506971819,4837.42342461271
"d13CO2","raw",348,1.00106362274772,4872.85864832816
"d13CO2","raw",349,1.00105854867095,4999.95020640516
"d13CO2","raw",350,1.00107810953013,4510.43095947226
"d13CO2","raw",351,1.00115205899276,4324.67459832643
"d13CO2","raw",352,1.00111788990117,4300.50237927207
"d13CO2","raw",353,1.00108315868024,3957.5799877741
"d13CO2","raw",354,1.00111357684033,3654.14055724047
"d13CO2","raw",355,1.00136425574271,3357.38980989467
"d13CO2","raw",356,1.00154692519318,3073.33474972262
"d13CO2","raw",357,1.0016696060242,2883.22915767938
"d13CO2","raw",358,1.00160284372839,2938.79141049134
"d13CO2","raw",359,1.00139449915861,3428.04107974551
"d13CO2","raw",360,1.00129819053548,3945.3700340329
"d13CO2","raw",361,1.00126734148748,4439.69018587559
"d13CO2","raw",362,1.00112568387209,4861.09797263173
"d13CO2","raw",363,1.00117091378885,5159.56456493046
"d13CO2","raw",364,1.00103141908643,5740.95418967894
"d13CO2","raw",365,1.00106408004096,5980.98615724138
"d13CO2","raw",366,1.00107121869541,5903.19883745374
"d13CO2","raw",367,1.000863789659,5728.35929705584
"d13CO2","raw",368,1.00097107600029,5791.04148871476
"d13CO2","raw",369,1.00104199024778,5807.00154281439
"d13CO2","raw",370,1.00114737715554,5794.66947618454
"d13CO2","raw",371,1.00121910172099,5864.8562315713
"d13CO2","raw",372,1.00115179363496,5912.91237903791
"d13CO2","raw",373,1.00114882100961,6581.84020184187
"d13CO2","raw",374,1.00106020454725,6721.84616402443
"d13CO2","raw",375,1.00096242778417,6563.09596120881
"d13CO2","raw",376,1.00087622596343,6324.80171464747
"d13CO2","raw",377,1.00083071683386,6423.81190681796
"d13CO2","raw",378,1.00078914485585,5954.4759683592
"d13CO2","raw",379,1.00060498159012,5856.75234512758
"d13CO2","raw",380,1.00055967987232,5702.73113040121
"d13CO2","raw",381,1.00058607455205,5474.79618220702
"d13CO2","raw",382,1.00050261586837,5178.33697150978
"d13CO2","raw",383,1.00043578748238,5448.32702525646
"d13CO2","raw",384,1.00055257864224,5494.48163551795
"d13CO2","raw",385,1.00047517560228,6135.60891737576
"d13CO2","raw",386,1.00037062000799,6422.49648961365
"d13CO2","raw",387,1.00036174151164,6229.4864023073
"d13CO2","raw",388,1.0003620314428,7179.65990735796
"d13CO2","raw",389,1.00033442954537,7702.70530236519
"d13CO2","raw",390,1.00034240738926,7945.56770114042
"d13CO2","raw",391,1.00035642700463,7708.70578978105
"d13CO2","raw",392,1.00032908231683,7796.230893469
"d13CO2","raw",393,1.00018039161121,7709.36703227339
"d13CO2","raw",394,1.00016826524476,7419.69520795283
"d13CO2","raw",395,1.00016453106869,6758.39750627516
"d13CO2","raw",396,1.00010074413886,6393.07976377957
"d13CO2","raw",397,1.00025878150909,6054.21702499637
"d13CO2","raw",398,1.00024409245571,6093.1363883855
"d13CO2","raw",399,1.00024191967984,5927.08126121231
"d13CO2","raw",400,1.00034740638218,5361.65144052031
"d13CO2","raw",401,1.000460468084,5279.9283443011
"d13CO2","raw",402,1.00062678878506,4909.73043792204
"d13CO2","raw",403,1.00064092232657,4588.5561635876
"d13CO2","raw",404,1.00064230482865,4689.49702304993
"d13CO2","raw",405,1.00076645640005,4572.66541891722
"d13CO2","raw",406,1.0007504475167,4257.92242299104
"d13CO2","raw",407,1.00081344469148,3770.18011910777
"d13CO2","raw",408,1.00069113412673,4335.49051190781
"d13CO2","raw",409,1.00085636707528,4095.91528104301
"d13CO2","raw",410,1.0008764518054,4361.87446848015
"d13CO2","raw",411,1.00088084824018,4076.23440772175
"d13CO2","raw",412,1.00093428318696,3881.83775764215
"d13CO2","raw",413,1.00100543443415,3887.32664357903
"d13CO2","raw",414,1.00099229675627,3883.93139558553
"d13CO2","raw",415,1.00099951929696,3461.88160712642
"d13CO2","raw",416,1.00092104657597,3835.34865885488
"d13CO2","raw",417,1.00072921010156,3916.44615715514
"d13CO2","raw",418,1.00072004247385,3840.5619808892
"d13CO2","raw",419,1.00064430584747,3987.24253438929
"d13CO2","raw",420,1.00056623145821,4255.28021583464
"d13CO2","raw",421,1.00061248546071,4384.20891169686
"d13CO2","raw",422,1.00056410950525,4680.51754171682
"d13CO2","raw",423,1.00052025797376,4597.46784437915
"d13CO2","raw",424,1.00040807615175,4953.75282421905
"d13CO2","raw",425,1.00037544252756,5070.70726919503
"d13CO2","raw",426,1.00035254296892,5405.99656845982
"d13CO2","raw",427,1.0003507725808,5572.47920127916
"d13CO2","raw",428,1.00031517154792,5906.40157263597
"d13CO2","raw",429,1.0004049591462,5742.7517542452
"d13CO2","raw",430,1.0003680644158,5788.75340601653
"d13CO2","raw",431,1.00043585112372,6158.73404602102
"d13CO2","raw",432,1.00047672530979,6503.12721637479
"d13CO2","raw",433,1.00048849392739,6331.15648299033
"d13CO2","raw",434,1.00045759332975,6048.07252871724
"d13CO2","raw",435,1.00048405215918,5742.48027734196
"d13CO2","raw",436,1.00065845454787,4981.51959542787
"d13CO2","raw",437,1.00075083388441,4901.77982667503
"d13CO2","raw",438,1.00098371036999,4807.03251643468
"d13CO2","raw",439,1.00097289802234,4520.76093850498
"d13CO2","raw",440,1.00099922389372,4510.65374594584
"d13CO2","raw",441,1.00099958210377,4590.15395834079
"d13CO2","raw",442,1.00101588244378,4409.09377372528
"d13CO2","raw",443,1.00090743046664,4276.54239645254
"d13CO2","raw",444,1.00085637802429,4101.37625614387
"d13CO2","raw",445,1.00075971504133,4040.2311470995
"d13CO2","raw",446,1.00061322947186,4010.24812780355
"d13CO2","raw",447,1.0006310970366,4146.01102575472
"d13CO2","raw",448,1.00078666903642,4344.13267911702
"d13CO2","raw",449,1.00084864300378,4516.40846520753
"d13CO2","raw",450,1.00085661186736,4645.92135869491
"d13CO2","raw",451,1.0006808251265,4947.69362970149
"d13CO2","raw",452,1.0008238732535,4988.30223304711
"d13CO2","raw",453,1.00095533622593,5848.93834789962
"d13CO2","raw",454,1.00093916685391,5657.44754869478
"d13CO2","raw",455,1.0009072999767,5726.1135090759
"d13CO2","raw",456,1.0008632917948,6829.4461637674
"d13CO2","raw",457,1.00077030194443,7532.1053205527
"d13CO2","raw",458,1.00071215414305,8170.03176077709
"d13CO2","raw",459,1.00068840409242,8821.22294650324
"d13CO2","raw",460,1.0006972178013,9335.84513252066
"d13CO2","raw",461,1.00081376521411,9236.68072539838
"d13CO2","raw",462,1.00068573707462,9069.59918470188
"d13CO2","raw",463,1.00078413676355,8673.69822023832
"d13CO2","raw",464,1.00074122426598,8610.27562545689
"d13CO2","raw",465,1.00070060123287,8160.85013504524
"d13CO2","raw",466,1.0008732586443,7980.42014090439
"d13CO2","raw",467,1.00099324116916,8408.60035443017
"d13CO2","raw",468,1.00096397257647,8244.84429711356
"d13CO2","raw",469,1.00098036769026,9101.37147881756
"d13CO2","raw",470,1.00090656634339,9476.21178525709
"d13CO2","raw",471,1.00088693806798,10467.4609266754
"d13CO2","raw",472,1.00080531322061,11231.9076164106
"d13CO2","raw",473,1.00072257118892,12965.9491491874
"d13CO2","raw",474,1.0004751362003,13585.7115273094
"d13CO2","raw",475,1.0004133628456,14474.5739327108
"d13CO2","raw",476,1.00040962527161,14645.1950322031
"d13CO2","raw",477,1.00032335452852,14165.7232762958
"d13CO2","raw",478,1.0003695355694,12827.4409857024
"d13CO2","raw",479,1.00026878165253,12919.2105271579
"d13CO2","raw",480,1.00028648507113,14040.0038835222
"d13CO2","raw",481,1.0003011883584,14632.7040578622
"d13CO2","raw",482,1.00039841537869,14345.8076871418
"d13CO2","raw",483,1.00027457265458,13655.2010260711
"d13CO2","raw",484,1.00039193880648,13043.9788277604
"d13CO2","raw",485,1.00034026347214,13360.6075464855
"d13CO2","raw",486,1.000373289108,12353.4491283373
"d13CO2","raw",487,1.00038965896977,13302.8609659753
"d13CO2","raw",488,1.00037889206865,13840.869636213
"d13CO2","raw",489,1.00043304306591,14281.5676661792
"d13CO2","raw",490,1.00031121557858,15495.5853431075
"d13CO2","raw",491,1.00037959398703,14313.310411513
"d13CO2","raw",492,1.00038930075457,16840.2236498407
"d13CO2","raw",493,1.00040020092578,16192.6119849815
"d13CO2","raw",494,1.000320775651,15555.1053972795
"d13CO2","raw",495,1.00037425291451,15537.4313772144
"d13CO2","raw",496,1.00034515748576,16795.9648303843
"d13CO2","raw",497,1.00028107345722,17215.7038336272
"d13CO2","raw",498,1.00028832073302,17425.9216351358
"d13CO2","raw",499,1.00032633526455,17408.0195995792
