"parameter","form","time.index","Rhat","ESS"
"d13CO2","raw",156,1.00083782526464,11648.4009664267
"d13CO2","raw",157,1.00087766212935,10740.8775074331
"d13CO2","raw",158,1.00071241995545,10707.0397140353
"d13CO2","raw",159,1.00070896895273,9903.62743937531
"d13CO2","raw",160,1.00060576421199,9270.45810795261
"d13CO2","raw",161,1.00044020279907,8868.52692145585
"d13CO2","raw",162,1.00045193874383,8797.63776307449
"d13CO2","raw",163,1.00043774095725,9118.36730636323
"d13CO2","raw",164,1.00039928507163,9277.28432500459
"d13CO2","raw",165,1.00030879138003,9315.14136673665
"d13CO2","raw",166,1.00035601295264,9870.36144186061
"d13CO2","raw",167,1.00025397597616,10244.8645307406
"d13CO2","raw",168,1.00022389880648,10514.4166916422
"d13CO2","raw",169,1.00026218403507,11288.8887316922
"d13CO2","raw",170,1.00037889890498,11857.0672290921
"d13CO2","raw",171,1.00041646638554,13362.1889981665
"d13CO2","raw",172,1.00043112668388,14076.6712084381
"d13CO2","raw",173,1.00024230402652,14928.2841433138
"d13CO2","raw",174,1.00026121212434,15690.5804395403
"d13CO2","raw",175,1.00040756637694,16183.7260997169
"d13CO2","raw",176,1.00030354608924,16888.0733851144
"d13CO2","raw",177,1.00028364998707,17156.0436075997
"d13CO2","raw",178,1.0003396996732,17291.0818570378
"d13CO2","raw",179,1.00030721149595,16831.0398448983
"d13CO2","raw",180,1.00022150436227,17086.2603728271
"d13CO2","raw",181,1.00030065374508,16106.1374179141
"d13CO2","raw",182,1.00033756104664,16769.0701591121
"d13CO2","raw",183,1.00031099384614,16987.910231805
"d13CO2","raw",184,1.00026939614667,17745.6396237072
"d13CO2","raw",185,1.00034490377538,17682.2579083787
"d13CO2","raw",186,1.00028504166381,17485.9270769778
"d13CO2","raw",187,1.00023020476624,17387.5042423443
"d13CO2","raw",188,1.00022709920946,17110.8923208588
"d13CO2","raw",189,1.00019775755718,17033.8047781257
"d13CO2","raw",190,1.00016521822386,17859.6730429949
"d13CO2","raw",191,1.00021154069382,17528.970257739
"d13CO2","raw",192,1.00022010169476,17555.6537936564
"d13CO2","raw",193,1.00024073150727,17749.4520304633
"d13CO2","raw",194,1.00021131349835,17700.2540659704
"d13CO2","raw",195,1.00018201087308,17893.2796829645
"d13CO2","raw",196,1.0002339449481,17751.0830035316
"d13CO2","raw",197,1.00034518929254,17448.8311959576
"d13CO2","raw",198,1.00034477889261,16946.6597524914
"d13CO2","raw",199,1.0002944922822,16716.4846876607
"d13CO2","raw",200,1.0002264335536,16301.8283062278
"d13CO2","raw",201,1.00020359067516,15316.4843193958
"d13CO2","raw",202,1.00021605857131,15113.4757658291
"d13CO2","raw",203,1.00022157698386,13595.8078204379
"d13CO2","raw",204,1.00029153091886,13700.6684234851
"d13CO2","raw",205,1.00030405192834,12256.455345333
"d13CO2","raw",206,1.00024096760711,10852.5156696347
"d13CO2","raw",207,1.00026073368029,10963.6333957284
"d13CO2","raw",208,1.00032047665398,10045.4662146725
"d13CO2","raw",209,1.00028088630067,10304.1051399142
"d13CO2","raw",210,1.0002407038649,9925.99480800444
"d13CO2","raw",211,1.00022684388214,10077.0036812081
"d13CO2","raw",212,1.00023500787838,9865.78017745267
"d13CO2","raw",213,1.00029494390483,9090.96612725954
"d13CO2","raw",214,1.00030983676839,9744.12028865985
"d13CO2","raw",215,1.00034184365169,9677.23874511209
"d13CO2","raw",216,1.00036554432157,9363.80839919854
"d13CO2","raw",217,1.00038016306019,9020.53369425023
"d13CO2","raw",218,1.00024373904367,9544.79984062127
"d13CO2","raw",219,1.00027790687912,9879.20029775356
"d13CO2","raw",220,1.00020571042417,10077.8663466806
"d13CO2","raw",221,1.00016873078273,10751.2451706735
"d13CO2","raw",222,1.00014418408449,10817.5088348764
"d13CO2","raw",223,1.00012697749626,11024.2159226583
"d13CO2","raw",224,1.00013527514758,11667.5014745293
"d13CO2","raw",225,1.00025461586831,11465.7599126587
"d13CO2","raw",226,1.00010698435011,11441.4636188737
"d13CO2","raw",227,1.00014591624855,11714.7100954507
"d13CO2","raw",228,1.00018551626506,12427.1118126846
"d13CO2","raw",229,1.00016501608587,12417.7596826023
"d13CO2","raw",230,1.00014306041881,12062.4283780833
"d13CO2","raw",231,1.00013713863291,11717.4302674995
"d13CO2","raw",232,1.00010738853683,11369.1480498837
"d13CO2","raw",233,1.00018679992303,11185.5246878666
"d13CO2","raw",234,1.00019141169686,9890.86650341561
"d13CO2","raw",235,1.00016888528508,8869.31747466682
"d13CO2","raw",236,1.00021061284764,8325.38193133044
"d13CO2","raw",237,1.00028344642489,9658.42162351904
"d13CO2","raw",238,1.00021726321891,10467.5824459877
"d13CO2","raw",239,1.00018619891271,10409.431879039
"d13CO2","raw",240,1.00017669617408,11257.1621341925
"d13CO2","raw",241,1.00020646129891,11433.0853584324
"d13CO2","raw",242,1.00028439652259,12120.9244167177
"d13CO2","raw",243,1.00034630604964,12657.9308250172
"d13CO2","raw",244,1.00033358199808,12803.8708720137
"d13CO2","raw",245,1.0003909201474,12743.5190715889
"d13CO2","raw",246,1.00030030141015,12406.6980520832
"d13CO2","raw",247,1.00021733010565,12319.6447793286
"d13CO2","raw",248,1.00025054207946,12129.0393575175
"d13CO2","raw",249,1.00033815494574,11543.645623558
"d13CO2","raw",250,1.00032005670409,11456.326324535
"d13CO2","raw",251,1.00039498467265,10825.5996485247
"d13CO2","raw",252,1.00035602465229,10006.6897719544
"d13CO2","raw",253,1.00040387969096,10680.6972619149
"d13CO2","raw",254,1.00043179610124,11004.922461684
"d13CO2","raw",255,1.00035803264723,10759.2016521028
"d13CO2","raw",256,1.00037002755834,10708.2592677664
"d13CO2","raw",257,1.00031140172551,11546.9779862764
"d13CO2","raw",258,1.00033824348327,11277.9674600065
"d13CO2","raw",259,1.00033294127146,11033.9369290427
"d13CO2","raw",260,1.00029070362353,10819.0997030414
"d13CO2","raw",261,1.00025722595871,10917.6415102156
"d13CO2","raw",262,1.00025255245447,10715.0138089585
"d13CO2","raw",263,1.00020254412384,10911.9697706129
"d13CO2","raw",264,1.00017367610247,11288.5006510414
"d13CO2","raw",265,1.0001297166112,11632.3864734935
"d13CO2","raw",266,1.00010727496687,11586.5493074963
"d13CO2","raw",267,1.00008438572408,11891.2801093074
"d13CO2","raw",268,1.00013333418928,12741.327842047
"d13CO2","raw",269,1.00010475695892,12424.0993387877
"d13CO2","raw",270,1.00016338034448,14188.7534598561
"d13CO2","raw",271,1.00018578588137,14481.4326708561
"d13CO2","raw",272,1.00017640034649,14686.5583371992
"d13CO2","raw",273,1.00022978858318,14045.8503608673
"d13CO2","raw",274,1.0001858600293,14682.2694726795
"d13CO2","raw",275,1.00025645862074,14569.9920673374
"d13CO2","raw",276,1.00029165440937,14334.2369256002
"d13CO2","raw",277,1.00019509830383,14213.6493129045
"d13CO2","raw",278,1.00021831478619,14292.0464723703
"d13CO2","raw",279,1.00017014219134,14283.3566595139
"d13CO2","raw",280,1.00020620370958,13160.3052649882
"d13CO2","raw",281,1.00022637564229,13476.7500484289
"d13CO2","raw",282,1.00021396750336,13209.5446685118
"d13CO2","raw",283,1.00026497683228,12633.2555726768
"d13CO2","raw",284,1.00027097963224,11778.2206831358
"d13CO2","raw",285,1.00030733069691,10985.6377320449
"d13CO2","raw",286,1.00038020210388,9795.05772603339
"d13CO2","raw",287,1.00050921791475,7887.45582691117
"d13CO2","raw",288,1.0006202348994,7106.88693586169
"d13CO2","raw",289,1.0007381207827,6340.72564399541
"d13CO2","raw",290,1.00069959215794,5956.94000764877
"d13CO2","raw",291,1.00057671897132,6030.15684182015
"d13CO2","raw",292,1.00039462932,6035.13496927978
"d13CO2","raw",293,1.00042750394905,6284.01260516609
"d13CO2","raw",294,1.00039867571809,6611.59905189604
"d13CO2","raw",295,1.00039325906051,6921.94396480207
"d13CO2","raw",296,1.00035701031678,7439.39895578969
"d13CO2","raw",297,1.00034086326514,7810.80635368461
"d13CO2","raw",298,1.00027935315765,8491.75014899318
"d13CO2","raw",299,1.00020853500012,9181.89274773717
"d13CO2","raw",300,1.00022744156836,9533.98009797198
"d13CO2","raw",301,1.00027356456849,9713.31550186291
"d13CO2","raw",302,1.00031724527079,10199.0040986336
"d13CO2","raw",303,1.00037052430762,10272.2736890247
"d13CO2","raw",304,1.00030372877922,10899.0978903611
"d13CO2","raw",305,1.00034423940943,10827.7994691167
"d13CO2","raw",306,1.00047637014976,11035.4946132989
"d13CO2","raw",307,1.000302003297,11035.5572685242
"d13CO2","raw",308,1.00026760224056,11593.9828802636
"d13CO2","raw",309,1.00032094894303,12252.8121312699
"d13CO2","raw",310,1.00031051674596,12458.8367321517
"d13CO2","raw",311,1.00033163349521,12792.5034918241
"d13CO2","raw",312,1.00039851195968,13651.3678721948
"d13CO2","raw",313,1.0003832074265,13897.9701483551
"d13CO2","raw",314,1.00045391191462,14127.6384358301
"d13CO2","raw",315,1.00048129834999,14663.1999424246
"d13CO2","raw",316,1.00038818543011,14896.3785299328
"d13CO2","raw",317,1.00054416401452,15613.9065609041
"d13CO2","raw",318,1.00043372445974,16717.7865422482
"d13CO2","raw",319,1.00040577727747,17024.4575804934
"d13CO2","raw",320,1.00046204535166,17882.2008167473
"d13CO2","raw",321,1.00048136154387,17546.2864820429
"d13CO2","raw",322,1.00065523654463,17054.4785749067
"d13CO2","raw",323,1.00061419421322,17475.5843869204
"d13CO2","raw",324,1.00064203523512,16449.7068214265
"d13CO2","raw",325,1.00063267646309,16495.5191181332
"d13CO2","raw",326,1.00057646751127,16704.5176436344
"d13CO2","raw",327,1.00071891379584,16419.0134728823
"d13CO2","raw",328,1.00068648592447,15630.3351475039
"d13CO2","raw",329,1.00063441065879,14949.8594504744
"d13CO2","raw",330,1.0006639337987,14523.1777706789
"d13CO2","raw",331,1.00071424875197,13306.1154252354
"d13CO2","raw",332,1.00081099503761,11019.7391630679
"d13CO2","raw",333,1.00103108285134,9277.38218788502
"d13CO2","raw",334,1.00119430718091,8016.51423899958
"d13CO2","raw",335,1.00132068145515,6795.0388252026
"d13CO2","raw",336,1.00149350296047,5780.18574419993
"d13CO2","raw",337,1.00172164025848,4985.10611429717
"d13CO2","raw",338,1.00169081272132,4172.87725880071
"d13CO2","raw",339,1.00194313288554,3517.57541523806
"d13CO2","raw",340,1.0020106692627,4257.69582275695
"d13CO2","raw",341,1.0017285083192,4703.88024476461
"d13CO2","raw",342,1.00170506640185,4788.45501020119
"d13CO2","raw",343,1.00169847295765,5091.77776404279
"d13CO2","raw",344,1.00157774764235,5133.92975685283
"d13CO2","raw",345,1.00140117154879,5206.70612027014
"d13CO2","raw",346,1.00122495585306,5009.251961968
"d13CO2","raw",347,1.00128907681771,4787.74603660538
"d13CO2","raw",348,1.00120668471814,5214.08721316403
"d13CO2","raw",349,1.00117125731706,4500.76465403972
"d13CO2","raw",350,1.00114903645142,4412.12288765845
"d13CO2","raw",351,1.00113114540713,4204.10229860822
"d13CO2","raw",352,1.0010867467951,4167.55448318381
"d13CO2","raw",353,1.00111613830261,4043.02518631834
"d13CO2","raw",354,1.00111928337733,3856.2178921132
"d13CO2","raw",355,1.0012263737923,3573.61509648398
"d13CO2","raw",356,1.00126078652554,3482.43183757682
"d13CO2","raw",357,1.00114738374295,3394.23235985286
"d13CO2","raw",358,1.00094482350885,3312.28845501398
"d13CO2","raw",359,1.00078049109462,3774.08963379185
"d13CO2","raw",360,1.00069991766668,4340.99309827493
"d13CO2","raw",361,1.00063486865285,4758.04072153636
"d13CO2","raw",362,1.00051404390983,4973.3248517248
"d13CO2","raw",363,1.0005542918272,5241.53123386316
"d13CO2","raw",364,1.00062695625172,5592.14594309601
"d13CO2","raw",365,1.00062222849652,5541.4468974239
"d13CO2","raw",366,1.00065567863176,6266.94659148507
"d13CO2","raw",367,1.00063961041233,6784.61593085467
"d13CO2","raw",368,1.00068942661813,6884.16942612366
"d13CO2","raw",369,1.0008121425427,7114.54789267575
"d13CO2","raw",370,1.00083543817441,6647.3525878657
"d13CO2","raw",371,1.00080319286338,6566.223108085
"d13CO2","raw",372,1.00084202445847,6951.86930784287
"d13CO2","raw",373,1.00070963990566,6375.18195183309
"d13CO2","raw",374,1.00059184652065,6410.42656767609
"d13CO2","raw",375,1.00065460573244,6653.06793761565
"d13CO2","raw",376,1.00055408523472,6661.53747226978
"d13CO2","raw",377,1.00080377010098,6499.22793801343
"d13CO2","raw",378,1.00083234145115,6364.08041634818
"d13CO2","raw",379,1.00090404375376,6068.88887624182
"d13CO2","raw",380,1.00097643354201,5431.51949663697
"d13CO2","raw",381,1.00097355882519,5210.20878749365
"d13CO2","raw",382,1.00132096655178,4970.78594884307
"d13CO2","raw",383,1.00124280904948,5072.42844157895
"d13CO2","raw",384,1.00130282956085,4789.69614111311
"d13CO2","raw",385,1.00122526371916,5634.49144744751
"d13CO2","raw",386,1.00102411402332,5436.22558604399
"d13CO2","raw",387,1.00100163630561,6021.98767259359
"d13CO2","raw",388,1.00085844396251,7364.64961319338
"d13CO2","raw",389,1.00084031340917,7413.11652403802
"d13CO2","raw",390,1.00076454536816,7979.57468905172
"d13CO2","raw",391,1.00079519669774,7912.78434757864
"d13CO2","raw",392,1.00074774797151,8069.04888050365
"d13CO2","raw",393,1.00096397756607,7499.33919261138
"d13CO2","raw",394,1.00098820633795,7001.39024069065
"d13CO2","raw",395,1.00092112103262,7192.07655151078
"d13CO2","raw",396,1.00080878093907,6940.81708828544
"d13CO2","raw",397,1.00087375067063,6787.37435662331
"d13CO2","raw",398,1.0009918385925,5728.73689224864
"d13CO2","raw",399,1.00100822666869,5749.67678354664
"d13CO2","raw",400,1.00095887640295,5591.71261690767
"d13CO2","raw",401,1.00098317074777,4644.83749887371
"d13CO2","raw",402,1.00089112185642,4408.89791330298
"d13CO2","raw",403,1.00090354655788,4649.7093495078
"d13CO2","raw",404,1.00080120211994,4306.15842535181
"d13CO2","raw",405,1.00091997515719,3570.00812761024
"d13CO2","raw",406,1.00095151405147,3488.84756516236
"d13CO2","raw",407,1.00093010987431,3502.32177552504
"d13CO2","raw",408,1.00101837356372,3603.21236546092
"d13CO2","raw",409,1.00105062632629,3500.11791946497
"d13CO2","raw",410,1.00098134554928,3693.60981951624
"d13CO2","raw",411,1.00093152554991,3838.0070642243
"d13CO2","raw",412,1.00101859843788,3712.70873193347
"d13CO2","raw",413,1.00111491052219,3779.75463060202
"d13CO2","raw",414,1.00115987346747,3854.29543149335
"d13CO2","raw",415,1.00109124357575,3431.3039815872
"d13CO2","raw",416,1.00115310199638,3539.54839753873
"d13CO2","raw",417,1.00115231079753,3709.31462775544
"d13CO2","raw",418,1.00122339479617,3684.22383602882
"d13CO2","raw",419,1.00110605057475,3837.01965964749
"d13CO2","raw",420,1.00095358730911,4029.99192733178
"d13CO2","raw",421,1.00098318091808,4246.5478145102
"d13CO2","raw",422,1.00081370435222,4447.82244791431
"d13CO2","raw",423,1.00083739322916,4681.84180232563
"d13CO2","raw",424,1.00091267821007,4813.29730870443
"d13CO2","raw",425,1.00075523417398,4932.05642985523
"d13CO2","raw",426,1.00069214632297,5194.08138480036
"d13CO2","raw",427,1.00049690333219,5680.25604344666
"d13CO2","raw",428,1.0004922058714,5922.61601836514
"d13CO2","raw",429,1.0005236217093,6268.57019993163
"d13CO2","raw",430,1.00066976941375,6624.67876378665
"d13CO2","raw",431,1.00070457672703,6559.27665408185
"d13CO2","raw",432,1.00070637079157,6468.51274319355
"d13CO2","raw",433,1.00071564576467,6783.93673040673
"d13CO2","raw",434,1.00077487952991,6668.79073996194
"d13CO2","raw",435,1.00067861144199,6291.13291208367
"d13CO2","raw",436,1.00090175680801,5909.05649234876
"d13CO2","raw",437,1.00083168441195,5350.03920496589
"d13CO2","raw",438,1.0008466997964,4887.97275488439
"d13CO2","raw",439,1.00082742813566,4709.80360963411
"d13CO2","raw",440,1.00088240721255,4756.23879705739
"d13CO2","raw",441,1.00090235818853,4869.33913997927
"d13CO2","raw",442,1.00085879981568,4731.20999724011
"d13CO2","raw",443,1.00088884912115,4814.07765288683
"d13CO2","raw",444,1.00096383426801,4495.11654534848
"d13CO2","raw",445,1.00087206680483,4566.64028386932
"d13CO2","raw",446,1.00079574239204,4498.20363527032
"d13CO2","raw",447,1.00084047855513,4692.08779394071
"d13CO2","raw",448,1.00078969079793,4643.32136275321
"d13CO2","raw",449,1.00076605944248,4268.58132943986
"d13CO2","raw",450,1.00068088327471,4974.76936698714
"d13CO2","raw",451,1.00062171693722,5427.09921910437
"d13CO2","raw",452,1.0006513109427,5984.96414980343
"d13CO2","raw",453,1.00059514848115,6503.28421040394
"d13CO2","raw",454,1.00061515583199,7241.82283210708
"d13CO2","raw",455,1.00048838785784,7268.60720418059
"d13CO2","raw",456,1.00050034147327,7873.09907293747
"d13CO2","raw",457,1.00035758287934,8164.67316126588
"d13CO2","raw",458,1.00039899622596,9099.10117311538
"d13CO2","raw",459,1.00040900505153,9440.62464463772
"d13CO2","raw",460,1.00046358984645,9925.02301355757
"d13CO2","raw",461,1.0004829503196,9929.6877679205
"d13CO2","raw",462,1.00059554799879,9659.7810840444
"d13CO2","raw",463,1.00075434241275,9398.86312992969
"d13CO2","raw",464,1.00082445127616,9254.46429025167
"d13CO2","raw",465,1.00087300971212,8817.18948379648
"d13CO2","raw",466,1.00100152033302,8026.40046517305
"d13CO2","raw",467,1.00099497340489,8476.51605356625
"d13CO2","raw",468,1.00097019406414,8916.66091795979
"d13CO2","raw",469,1.00090491499479,9705.02663934637
"d13CO2","raw",470,1.00089802158023,10122.7347192608
"d13CO2","raw",471,1.00071366080312,11318.474416665
"d13CO2","raw",472,1.00050239917336,12033.438791648
"d13CO2","raw",473,1.00055680960349,14351.4370214714
"d13CO2","raw",474,1.00067130092795,13796.6324924947
"d13CO2","raw",475,1.00061774141864,16028.8569832165
"d13CO2","raw",476,1.00059920523882,15877.7589195973
"d13CO2","raw",477,1.00059941077005,16206.7467555855
"d13CO2","raw",478,1.00061861174503,15934.1873086811
"d13CO2","raw",479,1.00063349010112,15833.5615914908
"d13CO2","raw",480,1.00073677634459,15330.7324794131
"d13CO2","raw",481,1.00066967490945,15879.4177861128
"d13CO2","raw",482,1.00061697234216,15500.1194811432
"d13CO2","raw",483,1.0007412666063,16181.5918686255
"d13CO2","raw",484,1.00080980450154,15056.3446874447
"d13CO2","raw",485,1.00078569964376,14290.9875789815
"d13CO2","raw",486,1.00085864683566,14513.9027965268
"d13CO2","raw",487,1.00094167451554,13533.4047831066
"d13CO2","raw",488,1.00090949547236,15025.1019743055
"d13CO2","raw",489,1.00078509364651,15633.6619336714
"d13CO2","raw",490,1.00070325487267,15514.7075250563
"d13CO2","raw",491,1.00068149552849,16509.116702011
"d13CO2","raw",492,1.00071353745379,17170.3718648875
"d13CO2","raw",493,1.0006591771056,16184.276041703
"d13CO2","raw",494,1.00070322143806,16783.1446572187
"d13CO2","raw",495,1.00071883861554,17272.218733028
"d13CO2","raw",496,1.00089373626484,18323.5123748792
"d13CO2","raw",497,1.00080528421708,19137.1260002142
"d13CO2","raw",498,1.00081438504688,19027.9379319071
"d13CO2","raw",499,1.00089193734155,17909.3769164884
