"parameter","form","time.index","Rhat","ESS"
"d13CO2","raw",1,1.16736591791495,2187.60020994544
"d13CO2","raw",2,1.12671103119211,2595.8566589422
"d13CO2","raw",3,1.09839703829668,2679.24667771165
"d13CO2","raw",4,1.07989473760839,3197.32264259115
"d13CO2","raw",5,1.06668714237193,3603.62558864226
"d13CO2","raw",6,1.05599430993386,3374.67322767243
"d13CO2","raw",7,1.04799341651277,3330.77885932224
"d13CO2","raw",8,1.0408040928895,3323.09021829402
"d13CO2","raw",9,1.03585114899953,3199.62288684834
"d13CO2","raw",10,1.03127016702342,3188.89733208607
"d13CO2","raw",11,1.0273734427803,3135.07146247342
"d13CO2","raw",12,1.02393678704231,3245.72609926925
"d13CO2","raw",13,1.02167827917814,3110.08742567604
"d13CO2","raw",14,1.01879752767089,2950.54225345852
"d13CO2","raw",15,1.01604507623106,2742.94930028822
"d13CO2","raw",16,1.01415144969854,2621.03345166221
"d13CO2","raw",17,1.01290188115965,2747.78127702261
"d13CO2","raw",18,1.01156450901847,2754.53919177468
"d13CO2","raw",19,1.01012500416705,2729.20249727983
"d13CO2","raw",20,1.0088225827287,2895.98059062306
"d13CO2","raw",21,1.00778854585088,3160.87573064368
"d13CO2","raw",22,1.00703705335529,3471.74408231859
"d13CO2","raw",23,1.00650206745272,3496.73723233732
"d13CO2","raw",24,1.00589956858264,3776.08900713119
"d13CO2","raw",25,1.005334769189,3749.82239087785
"d13CO2","raw",26,1.00465488727303,4140.90713003226
"d13CO2","raw",27,1.00409996232848,4975.96157717626
"d13CO2","raw",28,1.00350599392639,5216.4270542988
"d13CO2","raw",29,1.00319045908535,5483.454477259
"d13CO2","raw",30,1.00274883447024,5609.03129148432
"d13CO2","raw",31,1.00248197643503,6239.4019210608
"d13CO2","raw",32,1.00224648174111,7112.27998622841
"d13CO2","raw",33,1.0020132615342,6905.72822600509
"d13CO2","raw",34,1.00188272328312,7485.09333987727
"d13CO2","raw",35,1.00162503779787,8225.17825705525
"d13CO2","raw",36,1.00147716651443,8629.59421067109
"d13CO2","raw",37,1.00134641534927,7776.3121273761
"d13CO2","raw",38,1.00115249699564,7998.38224556049
"d13CO2","raw",39,1.00099440042357,7936.435024631
"d13CO2","raw",40,1.00087150607127,8443.60499981267
"d13CO2","raw",41,1.00082895891263,8312.74071930102
"d13CO2","raw",42,1.00082422923162,8210.62506449665
"d13CO2","raw",43,1.00072375644609,8015.12975750726
"d13CO2","raw",44,1.00056694348206,7704.11137922247
"d13CO2","raw",45,1.00054080180439,7507.56927467861
"d13CO2","raw",46,1.00060653365039,7446.38784924316
"d13CO2","raw",47,1.00045497044758,7578.25408757055
"d13CO2","raw",48,1.00052143056391,7549.6054556546
"d13CO2","raw",49,1.00055733964131,7762.81208043537
"d13CO2","raw",50,1.00048687673936,7911.60730831238
"d13CO2","raw",51,1.00050603535888,8057.75183973552
"d13CO2","raw",52,1.00054760673511,8400.35710570547
"d13CO2","raw",53,1.00064183502219,8536.31991313375
"d13CO2","raw",54,1.00049883042025,8917.7409221826
"d13CO2","raw",55,1.00039393577006,9100.92080119232
"d13CO2","raw",56,1.00029546928989,9369.11439789833
"d13CO2","raw",57,1.00020720973767,9614.81290283308
"d13CO2","raw",58,1.00020642595819,9498.47419738551
"d13CO2","raw",59,1.00016893432543,9128.34650759827
"d13CO2","raw",60,1.00019647300262,10186.803398032
"d13CO2","raw",61,1.00016489533175,10293.8078863518
"d13CO2","raw",62,1.00011459048403,10525.6130250163
"d13CO2","raw",63,1.00012999259408,9814.3869479905
"d13CO2","raw",64,1.00023791412414,9821.50368186192
"d13CO2","raw",65,1.00019782951196,9947.95509876315
"d13CO2","raw",66,1.00019792081918,9954.47902150857
"d13CO2","raw",67,1.00009306796107,9396.59504837228
"d13CO2","raw",68,1.0001167892592,10085.7023074033
"d13CO2","raw",69,1.0002241639566,9855.78053156566
"d13CO2","raw",70,1.00018180510267,9809.95280042859
"d13CO2","raw",71,1.00021912958021,9322.72495183432
"d13CO2","raw",72,1.00036943866928,9522.2566866032
"d13CO2","raw",73,1.00020656659702,9683.65184920589
"d13CO2","raw",74,1.00024182873697,9776.24222007068
"d13CO2","raw",75,1.00023384458871,9865.66248629167
"d13CO2","raw",76,1.00027258776448,9967.42304066876
"d13CO2","raw",77,1.00022010657919,10367.4974920213
"d13CO2","raw",78,1.00030665919976,9912.54158698717
"d13CO2","raw",79,1.00025125889258,10193.2515354189
"d13CO2","raw",80,1.00032846747197,10978.5345867784
"d13CO2","raw",81,1.00039260320525,11060.9144276747
"d13CO2","raw",82,1.00027634120393,11033.8665849903
"d13CO2","raw",83,1.00037760492017,10379.4704094326
"d13CO2","raw",84,1.00049134901471,10338.038879548
"d13CO2","raw",85,1.00064593337488,9857.72325743653
"d13CO2","raw",86,1.00043172933288,9488.35914948887
"d13CO2","raw",87,1.00060059941024,9474.74472382392
"d13CO2","raw",88,1.00061797283391,9058.16435149404
"d13CO2","raw",89,1.00059958438655,8407.19474056442
"d13CO2","raw",90,1.00065961247671,8016.75087030767
"d13CO2","raw",91,1.0007651159735,7753.76255039521
"d13CO2","raw",92,1.00077392344917,8028.90030873513
"d13CO2","raw",93,1.00089011295175,7450.38235792296
"d13CO2","raw",94,1.0009997361375,6722.20099647957
"d13CO2","raw",95,1.00112095777242,5854.80069935649
"d13CO2","raw",96,1.00121274897281,5552.10842725502
"d13CO2","raw",97,1.0013196506681,5081.38348759535
"d13CO2","raw",98,1.00118211854337,4881.10900113324
"d13CO2","raw",99,1.00135629307085,4669.41756086935
"d13CO2","raw",100,1.00142446384832,4313.00657006276
"d13CO2","raw",101,1.00169587969799,4202.75493236228
"d13CO2","raw",102,1.00149474127462,4116.42321419164
"d13CO2","raw",103,1.00145846984997,3792.26842767835
"d13CO2","raw",104,1.00147970974745,3522.45864217605
"d13CO2","raw",105,1.00163517508793,3653.29918278344
"d13CO2","raw",106,1.00147860620509,3373.72083202963
"d13CO2","raw",107,1.00139265409474,3147.50438850582
"d13CO2","raw",108,1.00141513175114,3048.52470318466
"d13CO2","raw",109,1.00137121997364,3024.15389301911
"d13CO2","raw",110,1.00126914439131,3182.86757975751
"d13CO2","raw",111,1.00118657277822,3032.29736517432
"d13CO2","raw",112,1.00129037455193,3275.25947400278
"d13CO2","raw",113,1.00126261548438,3285.28174840632
"d13CO2","raw",114,1.00128794469863,3585.67277816944
"d13CO2","raw",115,1.00131439779859,3837.93095681656
"d13CO2","raw",116,1.00125787095259,3934.19106997664
"d13CO2","raw",117,1.00110136359869,4645.58002673387
"d13CO2","raw",118,1.00096929402069,4657.87689433319
"d13CO2","raw",119,1.00081792237663,5194.09806684507
"d13CO2","raw",120,1.00088102687866,5560.84147975096
"d13CO2","raw",121,1.00056687419177,6012.31255341456
"d13CO2","raw",122,1.00042497132558,7134.64712821572
